Date,Price,Open,High,Low,Change %
7-May-15,134.9,135.56,136.03,134.16,-0.54%
6-May-15,135.63,134.01,135.76,133.94,1.15%
5-May-15,134.09,133.85,134.51,133.06,0.13%
4-May-15,133.91,134.54,134.78,133.64,-0.53%
1-May-15,134.62,133.91,135.29,133.84,0.48%
30-Apr-15,133.98,132.45,134.55,131.26,1.11%
29-Apr-15,132.51,130.49,132.93,130.21,1.51%
28-Apr-15,130.54,129.65,130.71,129.31,0.71%
27-Apr-15,129.62,129.34,130.03,128.96,0.19%
24-Apr-15,129.38,129.4,130.15,128.78,-0.07%
23-Apr-15,129.47,128.58,129.73,127.82,0.66%
22-Apr-15,128.62,128.42,128.97,128.14,0.12%
21-Apr-15,128.47,127.95,128.81,127.4,0.36%
20-Apr-15,128.01,128.65,128.86,127.56,-0.39%
17-Apr-15,128.51,128.03,128.77,127.73,0.34%
16-Apr-15,128.07,127.27,128.61,126.69,0.58%
15-Apr-15,127.33,127.17,127.51,126.22,0.11%
14-Apr-15,127.19,126.89,127.67,126.05,0.18%
13-Apr-15,126.96,127.41,127.88,126.51,-0.42%
10-Apr-15,127.49,128.5,128.81,127.15,-0.82%
9-Apr-15,128.54,129.49,129.8,128.19,-0.76%
8-Apr-15,129.52,130.04,130.39,129.34,-0.42%
7-Apr-15,130.07,130.5,131.06,129.93,-0.38%
6-Apr-15,130.57,130.71,131.32,130.4,-0.03%
3-Apr-15,130.61,130.25,131.63,129.96,0.24%
2-Apr-15,130.3,128.87,130.52,128.56,1.07%
1-Apr-15,128.92,128.87,129.5,128.36,0.01%
31-Mar-15,128.91,130.05,130.28,128.57,-0.90%
30-Mar-15,130.08,129.66,130.22,129.25,0.28%
27-Mar-15,129.72,129.7,130.45,128.96,-0.02%
26-Mar-15,129.74,131.05,131.16,129.49,-1.04%
25-Mar-15,131.11,130.8,131.46,130.54,0.20%
24-Mar-15,130.85,131.04,131.54,130.3,-0.16%
23-Mar-15,131.06,130.06,131.37,129.24,0.89%
20-Mar-15,129.9,128.74,130.72,128.59,0.87%
19-Mar-15,128.78,130.48,130.79,128.33,-1.33%
18-Mar-15,130.51,128.59,131.54,128.22,1.47%
17-Mar-15,128.62,128.19,129.17,128.04,0.30%
16-Mar-15,128.24,127.35,128.82,126.93,0.66%
13-Mar-15,127.4,128.98,129.08,126.85,-1.25%
12-Mar-15,129.01,128.07,129.05,127.6,0.72%
11-Mar-15,128.09,129.57,129.97,127.59,-1.16%
10-Mar-15,129.59,131.46,131.89,129.43,-1.44%
9-Mar-15,131.49,130.82,131.82,130.66,0.34%
6-Mar-15,131.05,132.47,132.58,130.85,-1.12%
5-Mar-15,132.53,132.54,133.63,132.06,-0.05%
4-Mar-15,132.59,133.78,133.91,132.36,-0.91%
3-Mar-15,133.81,134.31,134.47,133.62,-0.41%
2-Mar-15,134.36,133.68,134.62,133.54,0.40%
27-Feb-15,133.83,133.69,134.33,133.4,0.08%
26-Feb-15,133.72,135.04,135.38,133.5,-0.98%
25-Feb-15,135.04,134.9,135.25,134.52,0.07%
24-Feb-15,134.94,134.61,135.66,134.48,0.22%
23-Feb-15,134.65,135.46,136,134.39,-0.60%
20-Feb-15,135.46,135.18,135.92,133.51,0.19%
19-Feb-15,135.2,135.36,135.94,134.91,-0.14%
18-Feb-15,135.39,136.03,136.15,134.81,-0.53%
17-Feb-15,136.11,134.49,136.28,133.9,1.17%
16-Feb-15,134.54,135.16,135.6,133.95,-0.50%
13-Feb-15,135.21,135.8,136.09,135.12,-0.44%
12-Feb-15,135.81,136.48,136.7,134.77,-0.53%
11-Feb-15,136.53,135.17,136.74,134.98,0.98%
10-Feb-15,135.2,134.32,135.35,133.99,0.63%
9-Feb-15,134.35,134.81,135.02,133.63,-0.21%
6-Feb-15,134.63,134.84,135.23,133.63,-0.19%
5-Feb-15,134.89,133.01,135.2,132.49,1.38%
4-Feb-15,133.06,134.94,135.41,132.5,-1.43%
3-Feb-15,134.99,133.36,135.24,132.36,1.21%
2-Feb-15,133.38,132.5,133.63,131.95,0.60%
30-Jan-15,132.59,133.86,134.22,132.31,-0.99%
29-Jan-15,133.91,132.64,134.11,132.32,0.92%
28-Jan-15,132.69,134.14,134.4,132.43,-1.10%
27-Jan-15,134.16,133.1,134.23,132.45,0.77%
26-Jan-15,133.13,131.51,133.71,130.12,0.86%
23-Jan-15,132,134.64,135.1,130.89,-1.99%
