Date,Price,Open,High,Low,Change %
14-Sep-16,6.6734,6.6796,6.6822,6.668,-0.09%
13-Sep-16,6.6794,6.6796,6.6814,6.675,-0.01%
12-Sep-16,6.6801,6.677,6.6823,6.6752,0.03%
9-Sep-16,6.6781,6.666,6.6843,6.666,0.21%
8-Sep-16,6.6643,6.6621,6.6691,6.6558,0.03%
7-Sep-16,6.6625,6.6726,6.6751,6.6592,-0.19%
6-Sep-16,6.6755,6.6766,6.6904,6.6722,-0.02%
5-Sep-16,6.6766,6.679,6.6822,6.6736,-0.06%
2-Sep-16,6.6805,6.6747,6.6832,6.6728,0.13%
1-Sep-16,6.6715,6.6776,6.6808,6.6713,-0.12%
31-Aug-16,6.6793,6.678,6.6823,6.6758,-0.03%
30-Aug-16,6.6812,6.6758,6.6837,6.6718,0.05%
29-Aug-16,6.6777,6.675,6.6808,6.6698,0.09%
26-Aug-16,6.6719,6.6591,6.6723,6.6536,0.19%
25-Aug-16,6.6593,6.6562,6.6638,6.6508,0.00%
24-Aug-16,6.6591,6.6405,6.6598,6.6378,0.27%
23-Aug-16,6.6409,6.6503,6.6542,6.6375,-0.15%
22-Aug-16,6.6507,6.6628,6.6691,6.6431,-0.04%
19-Aug-16,6.6532,6.6297,6.6551,6.6297,0.33%
18-Aug-16,6.6312,6.6328,6.635,6.6186,-0.05%
17-Aug-16,6.6343,6.624,6.6365,6.6209,0.14%
16-Aug-16,6.6253,6.637,6.641,6.6135,-0.19%
15-Aug-16,6.638,6.6431,6.6491,6.635,0.04%
12-Aug-16,6.6353,6.6398,6.649,6.6308,0.11%
11-Aug-16,6.6277,6.6306,6.6438,6.6274,-0.16%
10-Aug-16,6.638,6.653,6.6564,6.6258,-0.27%
9-Aug-16,6.6557,6.6597,6.6662,6.6522,-0.09%
8-Aug-16,6.6614,6.6585,6.6661,6.657,0.08%
5-Aug-16,6.6564,6.6388,6.6566,6.637,0.22%
4-Aug-16,6.6418,6.632,6.6471,6.63,0.11%
3-Aug-16,6.6342,6.6239,6.6361,6.6237,0.11%
2-Aug-16,6.6272,6.6421,6.6523,6.6233,-0.25%
1-Aug-16,6.6439,6.629,6.6441,6.629,0.10%
29-Jul-16,6.6373,6.6505,6.6561,6.6358,-0.27%
28-Jul-16,6.6554,6.668,6.6696,6.653,-0.22%
27-Jul-16,6.67,6.669,6.6748,6.6663,-0.03%
26-Jul-16,6.672,6.6785,6.6824,6.6648,-0.10%
25-Jul-16,6.6785,6.6821,6.683,6.6757,-0.01%
22-Jul-16,6.6795,6.6735,6.6797,6.6668,0.06%
21-Jul-16,6.6755,6.676,6.6836,6.668,-0.03%
20-Jul-16,6.6777,6.6931,6.6949,6.6701,-0.28%
19-Jul-16,6.6963,6.7013,6.7045,6.6888,-0.12%
18-Jul-16,6.7045,6.69,6.7066,6.69,0.24%
15-Jul-16,6.6887,6.6795,6.6887,6.6792,0.08%
14-Jul-16,6.6836,6.684,6.6917,6.6801,-0.04%
13-Jul-16,6.6863,6.679,6.6955,6.678,-0.03%
12-Jul-16,6.6885,6.688,6.6946,6.681,-0.08%
11-Jul-16,6.6939,6.685,6.6939,6.684,0.09%
8-Jul-16,6.6881,6.6848,6.6892,6.6795,0.11%
7-Jul-16,6.681,6.685,6.6898,6.678,-0.18%
6-Jul-16,6.693,6.6825,6.6977,6.681,0.20%
5-Jul-16,6.6796,6.6625,6.6799,6.6625,0.21%
4-Jul-16,6.6653,6.6542,6.6688,6.6505,0.14%
1-Jul-16,6.6557,6.6459,6.6623,6.6459,0.12%
30-Jun-16,6.648,6.635,6.6563,6.635,0.17%
29-Jun-16,6.6367,6.645,6.6557,6.633,-0.17%
28-Jun-16,6.6481,6.648,6.6559,6.6414,-0.05%
27-Jun-16,6.6516,6.6355,6.6544,6.6315,0.45%
24-Jun-16,6.6218,6.58,6.6313,6.58,0.68%
23-Jun-16,6.5772,6.573,6.5857,6.5675,0.00%
22-Jun-16,6.5775,6.5899,6.5954,6.57,-0.19%
21-Jun-16,6.5903,6.573,6.591,6.572,0.20%
20-Jun-16,6.577,6.5826,6.5829,6.5721,-0.17%
17-Jun-16,6.5884,6.5899,6.596,6.5782,-0.05%
16-Jun-16,6.592,6.5785,6.593,6.57,0.15%
15-Jun-16,6.5818,6.6027,6.6076,6.5778,-0.22%
14-Jun-16,6.5965,6.5788,6.5981,6.5788,0.16%
13-Jun-16,6.5857,6.559,6.5926,6.559,0.36%
10-Jun-16,6.5619,6.559,6.5619,6.559,0.00%
9-Jun-16,6.5619,6.559,6.5619,6.559,-0.01%
8-Jun-16,6.5625,6.5708,6.5739,6.5588,-0.14%
7-Jun-16,6.5715,6.5648,6.5739,6.5648,0.12%
6-Jun-16,6.5637,6.5523,6.5689,6.5523,-0.02%
3-Jun-16,6.5648,6.5815,6.5883,6.5638,-0.30%
2-Jun-16,6.5845,6.5742,6.5865,6.5739,0.14%
1-Jun-16,6.5751,6.5837,6.5944,6.5743,-0.12%
31-May-16,6.5829,6.5799,6.5889,6.572,0.00%
30-May-16,6.5832,6.5777,6.5847,6.5739,0.30%
27-May-16,6.5633,6.553,6.5665,6.5526,0.10%
26-May-16,6.557,6.5568,6.5644,6.5495,0.04%
25-May-16,6.5541,6.5591,6.565,6.5538,-0.05%
24-May-16,6.5572,6.5496,6.5592,6.5488,0.02%
23-May-16,6.5557,6.5418,6.5599,6.54,0.10%
20-May-16,6.549,6.5458,6.549,6.538,0.03%
19-May-16,6.547,6.5425,6.5507,6.5378,0.13%
18-May-16,6.5388,6.5235,6.5406,6.5235,0.28%
17-May-16,6.5204,6.5188,6.5309,6.5156,-0.01%
16-May-16,6.5212,6.526,6.5332,6.5168,-0.17%
13-May-16,6.532,6.5146,6.5343,6.5146,0.23%
12-May-16,6.5168,6.4946,6.5213,6.4946,0.38%
11-May-16,6.492,6.5178,6.5188,6.491,-0.40%
10-May-16,6.5183,6.514,6.5266,6.5126,0.02%
9-May-16,6.5169,6.495,6.5184,6.495,0.26%
6-May-16,6.5001,6.5038,6.5105,6.4955,-0.05%
5-May-16,6.5034,6.5008,6.5095,6.498,0.13%
4-May-16,6.4947,6.4913,6.5066,6.4912,0.05%
3-May-16,6.4917,6.472,6.4917,6.4697,0.27%
2-May-16,6.4741,6.4738,6.4741,6.4738,0.00%
29-Apr-16,6.4741,6.4735,6.4882,6.4619,-0.03%
28-Apr-16,6.4759,6.4966,6.5047,6.4732,-0.29%
27-Apr-16,6.495,6.487,6.4972,6.4865,0.02%
26-Apr-16,6.4935,6.4866,6.4999,6.4866,0.01%
25-Apr-16,6.493,6.5059,6.5115,6.4898,-0.12%
22-Apr-16,6.5009,6.4821,6.5009,6.4775,0.29%
21-Apr-16,6.4819,6.4801,6.4856,6.4706,0.17%
20-Apr-16,6.4708,6.4596,6.4733,6.4596,0.20%
19-Apr-16,6.4581,6.4746,6.4781,6.4571,-0.26%
18-Apr-16,6.4752,6.4768,6.4855,6.4717,-0.01%
15-Apr-16,6.4756,6.48,6.4901,6.4675,-0.11%
14-Apr-16,6.4826,6.4841,6.4898,6.4762,0.06%
13-Apr-16,6.4784,6.4615,6.4784,6.46,0.20%
12-Apr-16,6.4656,6.4597,6.4726,6.4555,0.09%
11-Apr-16,6.4595,6.4616,6.4745,6.455,-0.10%
8-Apr-16,6.4658,6.4731,6.4827,6.4628,0.04%
7-Apr-16,6.463,6.4754,6.479,6.4599,-0.28%
6-Apr-16,6.4809,6.4754,6.4901,6.4742,0.06%
5-Apr-16,6.4772,6.4672,6.4786,6.465,-0.02%
4-Apr-16,6.4786,6.4776,6.4786,6.4776,0.00%
1-Apr-16,6.4786,6.4594,6.4802,6.4594,0.46%
31-Mar-16,6.449,6.466,6.469,6.447,-0.25%
30-Mar-16,6.465,6.5065,6.5068,6.4648,-0.64%
29-Mar-16,6.5066,6.5079,6.5117,6.506,-0.01%
28-Mar-16,6.5075,6.5171,6.5214,6.5049,-0.13%
25-Mar-16,6.516,6.5146,6.5231,6.5086,0.02%
24-Mar-16,6.5146,6.5092,6.5191,6.506,0.13%
23-Mar-16,6.5062,6.488,6.5088,6.4837,0.25%
22-Mar-16,6.4901,6.4952,6.5,6.484,0.08%
21-Mar-16,6.4846,6.4799,6.4897,6.4755,0.20%
18-Mar-16,6.4716,6.4728,6.4858,6.4595,-0.05%
17-Mar-16,6.475,6.4961,6.5003,6.472,-0.72%
16-Mar-16,6.522,6.5108,6.526,6.5108,0.12%
15-Mar-16,6.5145,6.4978,6.5185,6.4978,0.22%
14-Mar-16,6.5,6.4915,6.502,6.4899,0.07%
11-Mar-16,6.4953,6.507,6.5083,6.485,-0.20%
10-Mar-16,6.5085,6.513,6.5244,6.5065,-0.07%
9-Mar-16,6.513,6.507,6.5176,6.507,0.13%
8-Mar-16,6.5047,6.5158,6.5161,6.5005,-0.19%
7-Mar-16,6.5168,6.5066,6.5203,6.504,0.14%
4-Mar-16,6.508,6.5285,6.5324,6.5035,-0.36%
3-Mar-16,6.5314,6.5499,6.5502,6.5312,-0.30%
2-Mar-16,6.551,6.552,6.5543,6.5486,-0.02%
1-Mar-16,6.5521,6.5438,6.5542,6.5389,-0.03%
29-Feb-16,6.554,6.5462,6.555,6.5452,0.21%
26-Feb-16,6.5404,6.5284,6.5414,6.5284,0.11%
25-Feb-16,6.5335,6.5321,6.5355,6.5295,0.03%
24-Feb-16,6.5317,6.5295,6.5397,6.5284,0.07%
23-Feb-16,6.5271,6.528,6.5299,6.5245,0.08%
22-Feb-16,6.5218,6.5165,6.5238,6.5157,-0.01%
19-Feb-16,6.5224,6.518,6.5237,6.515,0.06%
18-Feb-16,6.5188,6.5217,6.5242,6.5136,-0.14%
17-Feb-16,6.5282,6.5245,6.5293,6.5217,0.17%
16-Feb-16,6.5169,6.4996,6.5193,6.4991,0.32%
15-Feb-16,6.4962,6.5285,6.5309,6.487,-1.18%
12-Feb-16,6.5739,6.571,6.5739,6.571,0.00%
11-Feb-16,6.5739,6.571,6.5739,6.571,0.00%
10-Feb-16,6.5739,6.571,6.5739,6.571,0.00%
9-Feb-16,6.5739,6.571,6.5739,6.571,0.00%
8-Feb-16,6.5739,6.571,6.5739,6.571,0.00%
5-Feb-16,6.5739,6.5655,6.5754,6.565,0.14%
4-Feb-16,6.5648,6.5755,6.5791,6.5633,-0.19%
3-Feb-16,6.577,6.5788,6.5805,6.5747,-0.04%
2-Feb-16,6.5798,6.578,6.58,6.577,0.02%
1-Feb-16,6.5784,6.5738,6.5819,6.5738,0.03%
29-Jan-16,6.5761,6.5736,6.5796,6.5723,0.02%
28-Jan-16,6.5751,6.577,6.5789,6.5728,-0.04%
27-Jan-16,6.5778,6.5799,6.5818,6.575,-0.07%
26-Jan-16,6.5825,6.5783,6.5851,6.5776,0.05%
25-Jan-16,6.5793,6.578,6.58,6.5771,0.00%
22-Jan-16,6.5791,6.5781,6.58,6.577,-0.01%
21-Jan-16,6.58,6.5781,6.5805,6.575,0.02%
20-Jan-16,6.5784,6.5766,6.5803,6.5766,0.00%
19-Jan-16,6.5785,6.575,6.5796,6.575,-0.01%
18-Jan-16,6.5789,6.584,6.584,6.5753,-0.09%
15-Jan-16,6.5849,6.5848,6.5884,6.5825,-0.08%
14-Jan-16,6.5901,6.5765,6.5921,6.5765,0.22%
13-Jan-16,6.5754,6.569,6.5806,6.569,0.04%
12-Jan-16,6.5725,6.5657,6.5805,6.5657,0.05%
11-Jan-16,6.5695,6.5932,6.5952,6.5675,-0.41%
8-Jan-16,6.5965,6.5654,6.5967,6.564,0.05%
7-Jan-16,6.5929,6.582,6.5948,6.5793,0.55%
6-Jan-16,6.5566,6.5258,6.5615,6.5258,0.64%
5-Jan-16,6.5148,6.52,6.5247,6.5133,-0.32%
4-Jan-16,6.5354,6.5069,6.5366,6.5069,0.64%
1-Jan-16,6.4936,6.4921,6.4936,6.4921,0.00%
31-Dec-15,6.4936,6.4902,6.495,6.4882,0.04%
30-Dec-15,6.4912,6.4849,6.4924,6.4849,0.10%
29-Dec-15,6.4848,6.4851,6.4883,6.4828,-0.06%
28-Dec-15,6.4886,6.4747,6.489,6.4746,0.19%
25-Dec-15,6.4764,6.473,6.4778,6.4677,-0.01%
24-Dec-15,6.4773,6.4767,6.4801,6.4745,-0.01%
23-Dec-15,6.4778,6.4763,6.4795,6.4741,-0.02%
22-Dec-15,6.4788,6.4789,6.4799,6.4751,-0.03%
21-Dec-15,6.4808,6.4793,6.4825,6.4769,-0.01%
18-Dec-15,6.4815,6.4805,6.4849,6.4763,-0.03%
17-Dec-15,6.4837,6.4722,6.4851,6.4722,0.16%
16-Dec-15,6.4733,6.4607,6.4733,6.4578,0.19%
15-Dec-15,6.461,6.4597,6.4702,6.4551,0.03%
14-Dec-15,6.4589,6.4632,6.4651,6.4546,0.06%
11-Dec-15,6.4553,6.4382,6.4573,6.4382,0.27%
10-Dec-15,6.4378,6.4276,6.4415,6.4275,0.15%
9-Dec-15,6.428,6.4186,6.4289,6.4174,0.17%
8-Dec-15,6.4172,6.41,6.4193,6.41,0.14%
7-Dec-15,6.4082,6.3994,6.4086,6.3994,0.11%
4-Dec-15,6.401,6.389,6.4041,6.3889,0.05%
3-Dec-15,6.3975,6.3988,6.4,6.3945,-0.02%
2-Dec-15,6.3987,6.396,6.3988,6.3955,0.00%
1-Dec-15,6.3987,6.3964,6.3989,6.3962,0.01%
30-Nov-15,6.3982,6.396,6.3983,6.3903,0.05%
27-Nov-15,6.3949,6.3913,6.3965,6.3901,0.08%
26-Nov-15,6.3895,6.388,6.3898,6.3871,0.00%
25-Nov-15,6.3892,6.3877,6.3909,6.385,-0.01%
24-Nov-15,6.3898,6.3863,6.391,6.3853,0.01%
23-Nov-15,6.3893,6.384,6.3909,6.384,0.07%
20-Nov-15,6.385,6.3812,6.3869,6.3771,0.03%
19-Nov-15,6.383,6.3845,6.385,6.373,-0.03%
18-Nov-15,6.3849,6.3788,6.3866,6.3776,0.10%
17-Nov-15,6.3786,6.3687,6.3798,6.367,0.12%
16-Nov-15,6.3712,6.3759,6.3803,6.3602,-0.04%
13-Nov-15,6.3737,6.3687,6.3753,6.3682,0.07%
12-Nov-15,6.3693,6.3687,6.3695,6.3637,0.03%
11-Nov-15,6.3674,6.3608,6.3674,6.3561,0.09%
10-Nov-15,6.3618,6.3619,6.3645,6.353,0.00%
9-Nov-15,6.3621,6.3636,6.3674,6.3569,0.14%
6-Nov-15,6.353,6.3485,6.3548,6.3437,0.11%
5-Nov-15,6.3461,6.338,6.3467,6.335,0.16%
4-Nov-15,6.3359,6.3348,6.3415,6.331,0.00%
3-Nov-15,6.3361,6.3336,6.3418,6.332,-0.02%
2-Nov-15,6.3374,6.3187,6.346,6.3171,0.31%
30-Oct-15,6.3181,6.3421,6.3496,6.3157,-0.61%
29-Oct-15,6.3567,6.3588,6.3616,6.3513,-0.04%
28-Oct-15,6.3592,6.353,6.3599,6.3527,0.09%
27-Oct-15,6.3532,6.3491,6.3549,6.345,0.00%
26-Oct-15,6.3532,6.349,6.3593,6.3473,0.06%
23-Oct-15,6.3491,6.3577,6.3613,6.3474,-0.14%
22-Oct-15,6.358,6.3453,6.358,6.345,0.14%
21-Oct-15,6.3493,6.3435,6.3503,6.3401,0.01%
20-Oct-15,6.3484,6.36,6.3688,6.3423,-0.18%
19-Oct-15,6.3601,6.355,6.3665,6.354,0.12%
16-Oct-15,6.3525,6.3457,6.3593,6.3455,0.10%
15-Oct-15,6.3462,6.348,6.3484,6.3396,-0.02%
14-Oct-15,6.3477,6.342,6.3497,6.341,0.09%
13-Oct-15,6.3423,6.321,6.3423,6.321,0.31%
12-Oct-15,6.323,6.335,6.3376,6.3175,-0.35%
9-Oct-15,6.3453,6.3529,6.3532,6.3429,-0.13%
8-Oct-15,6.3535,6.3555,6.356,6.347,-0.04%
7-Oct-15,6.356,6.3559,6.356,6.3559,0.00%
6-Oct-15,6.356,6.3559,6.356,6.3559,0.00%
5-Oct-15,6.356,6.3559,6.356,6.3559,0.00%
2-Oct-15,6.356,6.3559,6.356,6.3559,0.00%
1-Oct-15,6.356,6.3559,6.356,6.3559,-0.02%
30-Sep-15,6.3571,6.3636,6.3651,6.3495,-0.10%
29-Sep-15,6.3636,6.3687,6.3702,6.36,-0.08%
28-Sep-15,6.3688,6.3725,6.3727,6.365,-0.08%
25-Sep-15,6.3741,6.3823,6.3826,6.3715,-0.14%
24-Sep-15,6.3833,6.3798,6.3845,6.375,-0.01%
23-Sep-15,6.3837,6.3755,6.3843,6.375,0.12%
22-Sep-15,6.376,6.369,6.377,6.368,0.11%
21-Sep-15,6.3691,6.364,6.3708,6.3623,0.08%
18-Sep-15,6.3643,6.365,6.3665,6.358,-0.03%
17-Sep-15,6.366,6.3706,6.3721,6.363,-0.08%
16-Sep-15,6.3709,6.369,6.3745,6.3677,0.01%
15-Sep-15,6.37,6.365,6.3722,6.3609,0.03%
14-Sep-15,6.3679,6.373,6.376,6.3655,-0.11%
11-Sep-15,6.375,6.3644,6.3775,6.3616,-0.03%
10-Sep-15,6.3772,6.3778,6.3858,6.368,-0.01%
9-Sep-15,6.3778,6.36,6.38,6.36,0.17%
8-Sep-15,6.3672,6.3683,6.3702,6.36,0.02%
7-Sep-15,6.3659,6.3559,6.3704,6.3545,0.16%
4-Sep-15,6.3559,6.3549,6.3559,6.3549,0.00%
3-Sep-15,6.3559,6.3549,6.3559,6.3549,0.00%
2-Sep-15,6.3559,6.3641,6.3668,6.354,-0.14%
1-Sep-15,6.3645,6.376,6.3775,6.362,-0.19%
31-Aug-15,6.3764,6.3888,6.3892,6.374,-0.19%
28-Aug-15,6.3885,6.4043,6.4063,6.3825,-0.26%
27-Aug-15,6.4053,6.4095,6.4166,6.3999,-0.09%
26-Aug-15,6.411,6.4115,6.426,6.4038,-0.03%
25-Aug-15,6.4129,6.4044,6.4211,6.401,0.13%
24-Aug-15,6.4044,6.3877,6.4059,6.386,0.24%
21-Aug-15,6.3888,6.386,6.3993,6.386,0.00%
20-Aug-15,6.389,6.392,6.4012,6.382,-0.11%
19-Aug-15,6.3958,6.3918,6.4002,6.3911,0.03%
18-Aug-15,6.3938,6.3935,6.416,6.385,-0.01%
17-Aug-15,6.3947,6.3912,6.3966,6.39,0.05%
14-Aug-15,6.3918,6.397,6.4024,6.389,-0.11%
13-Aug-15,6.3988,6.386,6.4428,6.3825,0.18%
12-Aug-15,6.387,6.4199,6.4511,6.3763,0.98%
11-Aug-15,6.3248,6.25,6.3313,6.25,1.86%
10-Aug-15,6.2096,6.2096,6.2099,6.2084,0.00%
7-Aug-15,6.2097,6.2094,6.2107,6.2085,0.00%
6-Aug-15,6.2097,6.2091,6.2097,6.2075,0.00%
5-Aug-15,6.2096,6.2097,6.2107,6.2083,0.00%
4-Aug-15,6.2096,6.2096,6.2107,6.2081,0.00%
3-Aug-15,6.2097,6.2094,6.2107,6.2085,0.00%
31-Jul-15,6.2097,6.2091,6.2097,6.2085,0.00%
30-Jul-15,6.2096,6.2091,6.2096,6.2084,0.01%
29-Jul-15,6.209,6.2091,6.2096,6.2075,-0.01%
28-Jul-15,6.2094,6.2095,6.2105,6.2082,0.00%
27-Jul-15,6.2095,6.2095,6.2101,6.2075,0.00%
24-Jul-15,6.2096,6.2094,6.2097,6.2082,0.00%
23-Jul-15,6.2095,6.2091,6.2101,6.2082,0.00%
22-Jul-15,6.2094,6.2091,6.2094,6.2074,0.00%
21-Jul-15,6.2096,6.2091,6.2097,6.2083,0.00%
20-Jul-15,6.2097,6.2094,6.2101,6.2081,0.00%
17-Jul-15,6.2095,6.2094,6.2106,6.2081,0.00%
16-Jul-15,6.2095,6.2082,6.2096,6.2081,0.00%
15-Jul-15,6.2092,6.2088,6.2102,6.2075,0.00%
14-Jul-15,6.2089,6.2074,6.209,6.2072,0.01%
13-Jul-15,6.2084,6.2082,6.2093,6.2065,-0.01%
10-Jul-15,6.2092,6.2087,6.2094,6.2067,0.01%
9-Jul-15,6.2088,6.209,6.21,6.2059,0.00%
8-Jul-15,6.2089,6.2093,6.2113,6.2073,-0.02%
7-Jul-15,6.21,6.207,6.2102,6.207,0.01%
6-Jul-15,6.2091,6.204,6.2094,6.204,0.05%
3-Jul-15,6.2057,6.2035,6.2071,6.201,0.02%
2-Jul-15,6.2047,6.2019,6.2066,6.2014,0.05%
1-Jul-15,6.2014,6.2,6.2042,6.1993,0.01%
30-Jun-15,6.201,6.2065,6.2092,6.1998,-0.13%
29-Jun-15,6.2088,6.2082,6.2114,6.2075,0.00%
26-Jun-15,6.209,6.2084,6.2107,6.2066,-0.01%
25-Jun-15,6.2094,6.207,6.2104,6.206,0.04%
24-Jun-15,6.2071,6.2065,6.21,6.2055,0.00%
23-Jun-15,6.2068,6.2075,6.2095,6.205,-0.04%
22-Jun-15,6.2095,6.2085,6.2095,6.2085,0.00%
19-Jun-15,6.2095,6.2066,6.2151,6.2055,0.03%
18-Jun-15,6.2078,6.2055,6.2097,6.2055,-0.03%
17-Jun-15,6.2096,6.2075,6.2104,6.2051,0.02%
16-Jun-15,6.2085,6.2076,6.209,6.2062,-0.01%
15-Jun-15,6.209,6.2069,6.2107,6.2068,0.01%
12-Jun-15,6.2083,6.2055,6.2084,6.2049,0.03%
11-Jun-15,6.2066,6.2057,6.2078,6.2042,0.01%
10-Jun-15,6.2058,6.204,6.2071,6.2034,0.00%
9-Jun-15,6.2057,6.2046,6.2071,6.2032,0.00%
8-Jun-15,6.2056,6.205,6.2081,6.2016,0.04%
5-Jun-15,6.2034,6.2,6.21,6.2,0.04%
4-Jun-15,6.2011,6.1955,6.2037,6.1955,0.05%
3-Jun-15,6.1978,6.1931,6.1982,6.1926,-0.01%
2-Jun-15,6.1982,6.199,6.2003,6.1957,-0.02%
1-Jun-15,6.1995,6.1974,6.201,6.1932,0.02%
29-May-15,6.1983,6.2,6.2027,6.1955,-0.05%
28-May-15,6.2012,6.2005,6.2033,6.1953,0.00%
27-May-15,6.2013,6.2035,6.2061,6.2001,-0.04%
26-May-15,6.2039,6.2017,6.207,6.2016,0.03%
25-May-15,6.202,6.1972,6.2032,6.197,0.07%
22-May-15,6.1974,6.1959,6.1995,6.1915,0.01%
21-May-15,6.1968,6.202,6.2047,6.1949,-0.11%
20-May-15,6.2037,6.2055,6.2061,6.201,-0.05%
19-May-15,6.2066,6.204,6.2071,6.2015,0.04%
18-May-15,6.2043,6.202,6.2062,6.2019,-0.03%
15-May-15,6.2061,6.2013,6.2076,6.2013,0.07%
14-May-15,6.2016,6.1995,6.2022,6.1983,-0.05%
13-May-15,6.2046,6.2086,6.2089,6.2022,-0.07%
12-May-15,6.2089,6.209,6.2097,6.2068,-0.01%
11-May-15,6.2096,6.2091,6.211,6.2066,0.00%
8-May-15,6.2094,6.206,6.2107,6.206,0.05%
7-May-15,6.2066,6.1994,6.2073,6.198,0.10%
6-May-15,6.2004,6.2046,6.205,6.195,-0.09%
5-May-15,6.206,6.2095,6.2101,6.2022,-0.05%
4-May-15,6.209,6.206,6.2097,6.2049,0.10%
1-May-15,6.2028,6.2018,6.2028,6.2018,0.00%
30-Apr-15,6.2028,6.1965,6.2069,6.1948,0.06%
29-Apr-15,6.1993,6.2046,6.2062,6.1975,-0.08%
28-Apr-15,6.204,6.2165,6.2192,6.2013,-0.24%
27-Apr-15,6.219,6.1945,6.2208,6.194,0.41%
24-Apr-15,6.1935,6.1935,6.1994,6.192,-0.06%
23-Apr-15,6.197,6.193,6.1995,6.193,0.05%
22-Apr-15,6.194,6.2015,6.202,6.1933,-0.11%
21-Apr-15,6.201,6.2015,6.2035,6.1983,0.00%
20-Apr-15,6.201,6.1975,6.2047,6.196,0.05%
17-Apr-15,6.1978,6.189,6.198,6.1879,0.03%
16-Apr-15,6.1962,6.1937,6.2005,6.1918,-0.15%
15-Apr-15,6.2052,6.2055,6.2115,6.2016,-0.10%
14-Apr-15,6.2115,6.214,6.2153,6.2098,-0.08%
13-Apr-15,6.2167,6.2078,6.218,6.2067,0.13%
10-Apr-15,6.2085,6.208,6.2119,6.2057,0.05%
9-Apr-15,6.2055,6.2017,6.2062,6.2013,0.05%
8-Apr-15,6.2025,6.197,6.2065,6.197,0.10%
7-Apr-15,6.196,6.1905,6.1981,6.1879,0.04%
6-Apr-15,6.1935,6.193,6.1935,6.193,0.00%
3-Apr-15,6.1935,6.193,6.1968,6.1881,-0.06%
2-Apr-15,6.197,6.1965,6.1984,6.1925,-0.02%
1-Apr-15,6.1985,6.1995,6.2003,6.1923,-0.02%
31-Mar-15,6.1995,6.206,6.2065,6.1941,-0.12%
30-Mar-15,6.207,6.2125,6.215,6.2015,-0.13%
27-Mar-15,6.215,6.2125,6.2186,6.2088,0.07%
26-Mar-15,6.2108,6.2121,6.2165,6.2065,-0.02%
25-Mar-15,6.2121,6.2059,6.217,6.2006,0.11%
24-Mar-15,6.2051,6.2142,6.2147,6.1981,-0.14%
23-Mar-15,6.214,6.2047,6.2185,6.197,0.14%
20-Mar-15,6.2052,6.1953,6.2233,6.1785,0.15%
19-Mar-15,6.196,6.2288,6.2293,6.1859,-0.54%
18-Mar-15,6.2294,6.246,6.2497,6.2277,-0.32%
17-Mar-15,6.2495,6.2595,6.26,6.248,-0.21%
16-Mar-15,6.2625,6.259,6.263,6.259,0.05%
13-Mar-15,6.2595,6.2587,6.2604,6.2563,-0.05%
12-Mar-15,6.2624,6.2628,6.2646,6.2602,0.00%
11-Mar-15,6.2623,6.262,6.2642,6.2601,0.00%
10-Mar-15,6.262,6.2645,6.2651,6.26,-0.03%
9-Mar-15,6.264,6.2645,6.2689,6.2628,0.02%
6-Mar-15,6.2625,6.264,6.2655,6.2617,-0.06%
5-Mar-15,6.266,6.2715,6.2723,6.2649,-0.07%
4-Mar-15,6.2706,6.2715,6.2726,6.2695,-0.06%
3-Mar-15,6.2744,6.275,6.2763,6.2727,0.03%
2-Mar-15,6.2725,6.2728,6.2742,6.2714,0.05%
27-Feb-15,6.2696,6.2587,6.2698,6.2587,0.17%
26-Feb-15,6.2589,6.2593,6.2604,6.2573,-0.01%
25-Feb-15,6.2593,6.2565,6.2602,6.256,0.07%
24-Feb-15,6.2551,6.2546,6.2551,6.2546,0.00%
23-Feb-15,6.2551,6.2546,6.2551,6.2546,0.00%
20-Feb-15,6.2551,6.2546,6.2551,6.2546,0.00%
19-Feb-15,6.2551,6.2546,6.2551,6.2546,0.00%
18-Feb-15,6.2551,6.2546,6.2551,6.2546,0.00%
17-Feb-15,6.2551,6.254,6.2554,6.2518,0.11%
16-Feb-15,6.2485,6.2435,6.2493,6.2422,0.13%
13-Feb-15,6.2403,6.245,6.2454,6.2367,-0.07%
12-Feb-15,6.2445,6.2423,6.2476,6.2423,0.03%
11-Feb-15,6.2427,6.2415,6.2456,6.2402,0.03%
10-Feb-15,6.241,6.2462,6.2473,6.2396,-0.10%
9-Feb-15,6.247,6.2443,6.2504,6.2441,0.05%
6-Feb-15,6.244,6.2521,6.2526,6.236,-0.13%
5-Feb-15,6.2521,6.255,6.2555,6.2496,0.07%
4-Feb-15,6.2477,6.2453,6.2505,6.2441,-0.16%
3-Feb-15,6.2578,6.2553,6.2586,6.252,-0.03%
2-Feb-15,6.2597,6.2495,6.2604,6.2495,0.16%
30-Jan-15,6.25,6.2465,6.2516,6.246,0.05%
29-Jan-15,6.2466,6.2472,6.2517,6.245,-0.02%
28-Jan-15,6.248,6.2375,6.2486,6.237,0.07%
27-Jan-15,6.2435,6.2476,6.2532,6.2416,-0.17%
26-Jan-15,6.254,6.2444,6.2558,6.2444,0.41%
23-Jan-15,6.2285,6.2174,6.2286,6.2156,0.32%
22-Jan-15,6.2088,6.2115,6.2118,6.2055,-0.04%
21-Jan-15,6.2115,6.216,6.2197,6.2096,-0.04%
20-Jan-15,6.214,6.2189,6.2192,6.211,-0.09%
