Date,Price,Open,High,Low,Change %
28-Oct-16,1.3398,1.3385,1.3433,1.3349,0.08%
27-Oct-16,1.3387,1.338,1.3408,1.3348,0.04%
26-Oct-16,1.3381,1.335,1.3386,1.3311,0.22%
25-Oct-16,1.3351,1.3285,1.3373,1.3273,0.48%
24-Oct-16,1.3287,1.3331,1.3398,1.3281,-0.35%
21-Oct-16,1.3333,1.3228,1.3356,1.322,0.78%
20-Oct-16,1.323,1.3112,1.3234,1.3106,0.88%
19-Oct-16,1.3114,1.3103,1.3142,1.3002,0.04%
18-Oct-16,1.3109,1.3127,1.3141,1.305,-0.12%
17-Oct-16,1.3125,1.3137,1.3184,1.3107,-0.11%
14-Oct-16,1.314,1.319,1.3221,1.3101,-0.38%
13-Oct-16,1.319,1.3275,1.3308,1.3182,-0.65%
12-Oct-16,1.3276,1.3264,1.3289,1.3205,0.11%
11-Oct-16,1.3262,1.3173,1.3274,1.3158,0.66%
10-Oct-16,1.3175,1.3278,1.328,1.3135,-0.92%
7-Oct-16,1.3298,1.3216,1.3314,1.3183,0.61%
6-Oct-16,1.3217,1.3175,1.325,1.3173,0.31%
5-Oct-16,1.3176,1.319,1.3233,1.3157,-0.13%
4-Oct-16,1.3193,1.3119,1.3216,1.3106,0.56%
3-Oct-16,1.3119,1.3132,1.3146,1.3065,-0.08%
30-Sep-16,1.3129,1.3143,1.3196,1.3082,-0.11%
29-Sep-16,1.3143,1.3079,1.3186,1.3044,0.48%
28-Sep-16,1.308,1.3194,1.3271,1.3072,-0.87%
27-Sep-16,1.3195,1.3224,1.3282,1.316,-0.22%
26-Sep-16,1.3224,1.3165,1.3244,1.3135,0.43%
23-Sep-16,1.3168,1.3045,1.3181,1.3025,0.97%
22-Sep-16,1.3042,1.3098,1.3104,1.2996,-0.45%
21-Sep-16,1.3101,1.3185,1.3239,1.3096,-0.67%
20-Sep-16,1.3189,1.3201,1.3244,1.3181,-0.11%
19-Sep-16,1.3204,1.3208,1.3226,1.3133,-0.04%
16-Sep-16,1.3209,1.3158,1.3249,1.3137,0.36%
15-Sep-16,1.3161,1.3193,1.3236,1.3126,-0.26%
14-Sep-16,1.3195,1.3175,1.321,1.3124,0.16%
13-Sep-16,1.3174,1.3036,1.3191,1.3025,1.05%
12-Sep-16,1.3037,1.3042,1.3125,1.303,-0.08%
9-Sep-16,1.3048,1.2937,1.3054,1.2906,0.88%
8-Sep-16,1.2934,1.2879,1.294,1.2847,0.39%
7-Sep-16,1.2884,1.2842,1.2915,1.2818,0.31%
6-Sep-16,1.2844,1.2925,1.2935,1.2823,-0.65%
5-Sep-16,1.2928,1.2991,1.3001,1.2903,-0.54%
2-Sep-16,1.2998,1.31,1.3116,1.2977,-0.79%
1-Sep-16,1.3102,1.3105,1.3149,1.3078,-0.03%
31-Aug-16,1.3106,1.3098,1.3147,1.3075,0.05%
30-Aug-16,1.3099,1.3006,1.3104,1.3005,0.70%
29-Aug-16,1.3008,1.2994,1.3049,1.2971,0.04%
26-Aug-16,1.3003,1.292,1.3012,1.2828,0.63%
25-Aug-16,1.2922,1.2926,1.2941,1.2894,-0.03%
24-Aug-16,1.2926,1.2908,1.296,1.2897,0.10%
23-Aug-16,1.2913,1.2944,1.2954,1.2854,-0.25%
22-Aug-16,1.2946,1.2868,1.2966,1.2868,0.57%
19-Aug-16,1.2872,1.278,1.2893,1.2768,0.70%
18-Aug-16,1.2782,1.2842,1.2858,1.2759,-0.49%
17-Aug-16,1.2845,1.2862,1.2919,1.2827,-0.12%
16-Aug-16,1.286,1.2921,1.2935,1.2794,-0.47%
15-Aug-16,1.2921,1.2952,1.2976,1.2898,-0.21%
12-Aug-16,1.2948,1.2989,1.2997,1.292,-0.33%
11-Aug-16,1.2991,1.3055,1.3081,1.2954,-0.51%
10-Aug-16,1.3058,1.3113,1.3125,1.2987,-0.45%
9-Aug-16,1.3117,1.3148,1.3191,1.3105,-0.29%
8-Aug-16,1.3155,1.3175,1.3192,1.3132,-0.10%
5-Aug-16,1.3168,1.3017,1.3202,1.3005,1.16%
4-Aug-16,1.3017,1.3064,1.309,1.2993,-0.38%
3-Aug-16,1.3067,1.3109,1.3148,1.3059,-0.34%
2-Aug-16,1.3111,1.3123,1.3142,1.3001,-0.09%
1-Aug-16,1.3123,1.3026,1.3129,1.3024,0.71%
29-Jul-16,1.303,1.3154,1.3187,1.2998,-0.96%
28-Jul-16,1.3156,1.3189,1.3194,1.3097,-0.25%
27-Jul-16,1.3189,1.3183,1.3253,1.3154,0.01%
26-Jul-16,1.3188,1.3214,1.3246,1.3171,-0.21%
25-Jul-16,1.3216,1.3138,1.3243,1.3121,0.69%
22-Jul-16,1.3126,1.3086,1.3186,1.3052,0.29%
21-Jul-16,1.3088,1.3056,1.3103,1.302,0.24%
20-Jul-16,1.3057,1.3019,1.3095,1.3009,0.28%
19-Jul-16,1.302,1.2943,1.3055,1.2937,0.58%
18-Jul-16,1.2945,1.2945,1.3024,1.2923,-0.20%
15-Jul-16,1.2971,1.2893,1.2989,1.2857,0.61%
14-Jul-16,1.2892,1.2975,1.2988,1.2858,-0.66%
13-Jul-16,1.2978,1.304,1.3084,1.2936,-0.49%
12-Jul-16,1.3042,1.3116,1.3134,1.2978,-0.54%
11-Jul-16,1.3113,1.3044,1.314,1.3028,0.53%
8-Jul-16,1.3044,1.3,1.3091,1.2984,0.32%
7-Jul-16,1.3002,1.2957,1.3021,1.2873,0.32%
6-Jul-16,1.2961,1.2978,1.3056,1.2943,-0.15%
5-Jul-16,1.298,1.2843,1.3018,1.2839,1.04%
4-Jul-16,1.2846,1.2913,1.2924,1.2827,-0.55%
1-Jul-16,1.2917,1.2923,1.2976,1.2859,-0.06%
30-Jun-16,1.2925,1.2934,1.3017,1.291,-0.05%
29-Jun-16,1.2931,1.3023,1.3043,1.2925,-0.71%
28-Jun-16,1.3023,1.307,1.3109,1.2959,-0.38%
27-Jun-16,1.3073,1.2976,1.312,1.2952,0.52%
24-Jun-16,1.3006,1.2763,1.3102,1.2715,1.95%
23-Jun-16,1.2757,1.2843,1.2849,1.2674,-0.68%
22-Jun-16,1.2844,1.2812,1.2853,1.2738,0.21%
21-Jun-16,1.2817,1.2804,1.2828,1.2758,0.09%
20-Jun-16,1.2806,1.2887,1.2893,1.2768,-0.69%
17-Jun-16,1.2895,1.2965,1.297,1.2826,-0.56%
16-Jun-16,1.2968,1.2911,1.3087,1.2891,0.43%
15-Jun-16,1.2913,1.2871,1.2944,1.2822,0.32%
14-Jun-16,1.2872,1.2837,1.2874,1.2811,0.29%
13-Jun-16,1.2835,1.2777,1.284,1.2747,0.39%
10-Jun-16,1.2785,1.2722,1.2785,1.2656,0.50%
9-Jun-16,1.2721,1.2691,1.2767,1.2666,0.20%
8-Jun-16,1.2695,1.2733,1.2762,1.2651,-0.31%
7-Jun-16,1.2735,1.2817,1.2839,1.2729,-0.64%
6-Jun-16,1.2817,1.2936,1.2984,1.2799,-0.90%
3-Jun-16,1.2934,1.3095,1.3108,1.2911,-1.24%
2-Jun-16,1.3097,1.3077,1.3145,1.3051,0.15%
1-Jun-16,1.3077,1.3092,1.3124,1.304,-0.13%
31-May-16,1.3094,1.305,1.3135,1.3012,0.35%
30-May-16,1.3048,1.3014,1.3095,1.3014,0.22%
27-May-16,1.3019,1.2977,1.3069,1.2964,0.32%
26-May-16,1.2978,1.3014,1.304,1.2907,-0.33%
25-May-16,1.3021,1.3121,1.3135,1.301,-0.76%
24-May-16,1.3121,1.3143,1.3191,1.3082,-0.17%
23-May-16,1.3143,1.3111,1.3175,1.3096,0.23%
20-May-16,1.3113,1.3092,1.3163,1.3073,0.15%
19-May-16,1.3094,1.3032,1.3155,1.3006,0.46%
18-May-16,1.3034,1.2905,1.3037,1.289,0.98%
17-May-16,1.2907,1.2893,1.2956,1.2834,0.09%
16-May-16,1.2895,1.2923,1.2964,1.2871,-0.36%
13-May-16,1.2941,1.2844,1.2958,1.283,0.73%
12-May-16,1.2847,1.2848,1.288,1.2768,-0.02%
11-May-16,1.285,1.2905,1.2943,1.2826,-0.47%
10-May-16,1.2911,1.296,1.2979,1.2904,-0.39%
9-May-16,1.2962,1.2907,1.3015,1.2903,0.41%
6-May-16,1.2909,1.2851,1.2953,1.2831,0.43%
5-May-16,1.2854,1.2867,1.2877,1.2782,-0.12%
4-May-16,1.2869,1.2719,1.2887,1.2693,1.16%
3-May-16,1.2721,1.2527,1.2733,1.2458,1.53%
2-May-16,1.2529,1.2548,1.2564,1.2509,-0.19%
29-Apr-16,1.2553,1.2553,1.2589,1.2495,0.01%
28-Apr-16,1.2552,1.2596,1.2608,1.2511,-0.37%
27-Apr-16,1.2599,1.2602,1.2695,1.2569,-0.04%
26-Apr-16,1.2604,1.2677,1.2689,1.2592,-0.59%
25-Apr-16,1.2679,1.2673,1.2718,1.2648,0.07%
22-Apr-16,1.267,1.2732,1.276,1.2618,-0.52%
21-Apr-16,1.2736,1.2653,1.2751,1.2624,0.64%
20-Apr-16,1.2655,1.2666,1.2731,1.259,-0.10%
19-Apr-16,1.2668,1.278,1.28,1.2628,-0.89%
18-Apr-16,1.2782,1.2938,1.2992,1.2774,-0.31%
15-Apr-16,1.2822,1.2843,1.2902,1.2793,-0.18%
14-Apr-16,1.2845,1.2811,1.2897,1.2778,0.23%
13-Apr-16,1.2816,1.2757,1.2828,1.2744,0.43%
12-Apr-16,1.2761,1.2894,1.2921,1.2746,-1.06%
11-Apr-16,1.2898,1.2983,1.3015,1.2881,-0.69%
8-Apr-16,1.2988,1.3145,1.3158,1.2948,-1.19%
7-Apr-16,1.3145,1.3087,1.3181,1.3014,0.43%
6-Apr-16,1.3089,1.3134,1.3188,1.3059,-0.37%
5-Apr-16,1.3137,1.3083,1.3219,1.3064,0.38%
4-Apr-16,1.3087,1.301,1.3089,1.2998,0.58%
1-Apr-16,1.3012,1.3002,1.3149,1.2965,0.05%
31-Mar-16,1.3006,1.2964,1.3012,1.2853,0.31%
30-Mar-16,1.2966,1.3072,1.3082,1.2908,-0.82%
29-Mar-16,1.3073,1.3182,1.3217,1.3047,-0.84%
28-Mar-16,1.3184,1.3269,1.3286,1.3164,-0.69%
25-Mar-16,1.3275,1.3245,1.3286,1.3222,0.21%
24-Mar-16,1.3247,1.3202,1.3298,1.3197,0.33%
23-Mar-16,1.3204,1.3047,1.322,1.3034,1.21%
22-Mar-16,1.3046,1.3098,1.3139,1.3024,-0.42%
21-Mar-16,1.3101,1.3001,1.3102,1.2992,0.77%
18-Mar-16,1.3001,1.2975,1.3045,1.2919,0.21%
17-Mar-16,1.2974,1.3093,1.3134,1.2941,-0.95%
16-Mar-16,1.3098,1.3353,1.3407,1.3089,-1.92%
15-Mar-16,1.3355,1.3258,1.3402,1.3254,0.72%
14-Mar-16,1.326,1.3209,1.3309,1.3209,0.38%
11-Mar-16,1.321,1.3344,1.3368,1.3164,-1.02%
10-Mar-16,1.3346,1.3248,1.3399,1.3228,0.72%
9-Mar-16,1.3251,1.3407,1.3447,1.3224,-1.18%
8-Mar-16,1.3409,1.328,1.3427,1.3275,0.98%
7-Mar-16,1.3279,1.3313,1.3378,1.3259,-0.27%
4-Mar-16,1.3315,1.3403,1.3472,1.3309,-0.64%
3-Mar-16,1.3401,1.3414,1.3475,1.3367,-0.12%
2-Mar-16,1.3417,1.3406,1.35,1.3402,0.07%
1-Mar-16,1.3408,1.354,1.3554,1.3383,-0.97%
29-Feb-16,1.354,1.3509,1.3589,1.3479,0.20%
26-Feb-16,1.3513,1.3529,1.3566,1.3501,-0.13%
25-Feb-16,1.3531,1.3697,1.3736,1.3513,-1.25%
24-Feb-16,1.3702,1.3791,1.3861,1.3674,-0.67%
23-Feb-16,1.3794,1.3701,1.3821,1.369,0.64%
22-Feb-16,1.3706,1.3763,1.3794,1.3658,-0.44%
19-Feb-16,1.3766,1.3725,1.3847,1.3714,0.30%
18-Feb-16,1.3725,1.367,1.3754,1.3649,0.41%
17-Feb-16,1.3669,1.3859,1.39,1.3663,-1.39%
16-Feb-16,1.3861,1.3832,1.3912,1.3705,0.19%
15-Feb-16,1.3835,1.385,1.3863,1.3795,-0.09%
12-Feb-16,1.3847,1.3936,1.3967,1.3809,-0.63%
11-Feb-16,1.3935,1.3923,1.4017,1.3879,0.07%
10-Feb-16,1.3925,1.3862,1.4,1.3816,0.43%
9-Feb-16,1.3865,1.3923,1.3962,1.3783,-0.42%
8-Feb-16,1.3924,1.3908,1.398,1.3838,0.06%
5-Feb-16,1.3915,1.3752,1.392,1.3705,1.18%
4-Feb-16,1.3753,1.3776,1.3799,1.3635,-0.20%
3-Feb-16,1.3781,1.4054,1.4103,1.3753,-1.94%
2-Feb-16,1.4053,1.3946,1.4082,1.3935,0.76%
1-Feb-16,1.3947,1.3971,1.4063,1.3904,-0.19%
29-Jan-16,1.3973,1.4024,1.4111,1.3963,-0.40%
28-Jan-16,1.4029,1.4094,1.4124,1.3946,-0.45%
27-Jan-16,1.4093,1.4116,1.4158,1.4024,-0.16%
26-Jan-16,1.4116,1.429,1.4327,1.4041,-1.22%
25-Jan-16,1.4291,1.4116,1.4295,1.4116,1.23%
22-Jan-16,1.4117,1.4265,1.4302,1.4111,-1.02%
21-Jan-16,1.4263,1.45,1.4541,1.4225,-1.67%
20-Jan-16,1.4505,1.4578,1.4692,1.447,-0.51%
19-Jan-16,1.4579,1.4558,1.4591,1.4427,0.10%
18-Jan-16,1.4564,1.4541,1.4654,1.4484,0.17%
15-Jan-16,1.454,1.4364,1.4554,1.4339,1.21%
14-Jan-16,1.4366,1.4338,1.4399,1.4331,0.17%
13-Jan-16,1.4341,1.4257,1.4383,1.4183,0.55%
12-Jan-16,1.4263,1.4211,1.4316,1.4172,0.33%
11-Jan-16,1.4216,1.4167,1.4247,1.4062,0.32%
8-Jan-16,1.417,1.4113,1.418,1.4055,0.38%
7-Jan-16,1.4116,1.4071,1.4172,1.4046,0.31%
6-Jan-16,1.4073,1.3992,1.4109,1.3969,0.54%
5-Jan-16,1.3997,1.3949,1.4021,1.3893,0.32%
4-Jan-16,1.3953,1.3836,1.3985,1.3812,0.75%
1-Jan-16,1.3849,1.3839,1.387,1.3834,0.06%
31-Dec-15,1.3841,1.3875,1.3904,1.3817,-0.27%
30-Dec-15,1.3879,1.3841,1.3928,1.3824,0.27%
29-Dec-15,1.3842,1.3902,1.3941,1.3812,-0.45%
28-Dec-15,1.3905,1.3814,1.3917,1.3813,0.60%
25-Dec-15,1.3822,1.3816,1.3842,1.3793,0.03%
24-Dec-15,1.3818,1.3845,1.3876,1.3813,-0.20%
23-Dec-15,1.3846,1.3918,1.3936,1.3831,-0.53%
22-Dec-15,1.392,1.3957,1.3967,1.3912,-0.28%
21-Dec-15,1.3959,1.3935,1.3995,1.391,0.03%
18-Dec-15,1.3955,1.3935,1.4001,1.3851,0.13%
17-Dec-15,1.3937,1.3775,1.3987,1.3774,1.14%
16-Dec-15,1.378,1.3731,1.3849,1.3724,0.36%
15-Dec-15,1.373,1.3732,1.3767,1.3669,-0.03%
14-Dec-15,1.3734,1.3747,1.3781,1.3674,-0.16%
11-Dec-15,1.3756,1.3624,1.3759,1.3619,0.97%
10-Dec-15,1.3624,1.3578,1.3642,1.3528,0.35%
9-Dec-15,1.3577,1.3584,1.3621,1.3513,-0.05%
8-Dec-15,1.3584,1.3497,1.3621,1.3493,0.66%
7-Dec-15,1.3495,1.3365,1.3525,1.3362,1.00%
4-Dec-15,1.3362,1.3352,1.3417,1.3313,0.04%
3-Dec-15,1.3357,1.3343,1.34,1.3289,0.10%
2-Dec-15,1.3343,1.3353,1.3408,1.3308,-0.10%
1-Dec-15,1.3357,1.3362,1.3391,1.3305,-0.04%
30-Nov-15,1.3362,1.3365,1.3394,1.3308,-0.07%
27-Nov-15,1.3372,1.3292,1.3377,1.3286,0.59%
26-Nov-15,1.3293,1.3288,1.3326,1.328,0.05%
25-Nov-15,1.3286,1.3301,1.334,1.3276,-0.13%
24-Nov-15,1.3303,1.336,1.3378,1.3281,-0.46%
23-Nov-15,1.3364,1.3335,1.3437,1.3324,0.16%
20-Nov-15,1.3343,1.3284,1.3357,1.3266,0.46%
19-Nov-15,1.3282,1.3301,1.3315,1.3242,-0.13%
18-Nov-15,1.3299,1.3317,1.337,1.3294,-0.15%
17-Nov-15,1.3319,1.3326,1.3346,1.3293,-0.09%
16-Nov-15,1.3331,1.332,1.3373,1.3288,0.06%
13-Nov-15,1.3323,1.329,1.3351,1.3263,0.23%
12-Nov-15,1.3292,1.3259,1.3341,1.3221,0.23%
11-Nov-15,1.3261,1.3273,1.3285,1.3228,-0.11%
10-Nov-15,1.3276,1.3286,1.3298,1.3241,-0.07%
9-Nov-15,1.3285,1.33,1.3311,1.324,-0.17%
6-Nov-15,1.3307,1.317,1.3317,1.3153,1.06%
5-Nov-15,1.3167,1.3145,1.3188,1.3136,0.15%
4-Nov-15,1.3147,1.3059,1.3193,1.3041,0.67%
3-Nov-15,1.306,1.3092,1.3168,1.3034,-0.27%
2-Nov-15,1.3095,1.3074,1.3118,1.3061,0.13%
30-Oct-15,1.3078,1.3167,1.3193,1.3052,-0.71%
29-Oct-15,1.3172,1.3189,1.324,1.3129,-0.15%
28-Oct-15,1.3192,1.3264,1.3281,1.3086,-0.57%
27-Oct-15,1.3267,1.3152,1.3275,1.3149,0.87%
26-Oct-15,1.3153,1.3161,1.3186,1.3117,-0.08%
23-Oct-15,1.3164,1.3088,1.32,1.3037,0.57%
22-Oct-15,1.3089,1.3137,1.316,1.308,-0.38%
21-Oct-15,1.3139,1.2978,1.3144,1.2965,1.24%
20-Oct-15,1.2978,1.3018,1.3048,1.2931,-0.31%
19-Oct-15,1.3019,1.2912,1.303,1.2897,0.84%
16-Oct-15,1.2911,1.2862,1.2941,1.2848,0.36%
15-Oct-15,1.2865,1.2933,1.2951,1.2827,-0.55%
14-Oct-15,1.2936,1.3034,1.3039,1.2907,-0.79%
13-Oct-15,1.3039,1.2997,1.3081,1.2953,0.33%
12-Oct-15,1.2996,1.2949,1.3013,1.2899,0.41%
9-Oct-15,1.2943,1.3015,1.3023,1.2897,-0.57%
8-Oct-15,1.3017,1.3055,1.3075,1.2975,-0.31%
7-Oct-15,1.3057,1.3033,1.3075,1.297,0.17%
6-Oct-15,1.3035,1.3083,1.3137,1.3022,-0.40%
5-Oct-15,1.3087,1.3153,1.3176,1.3062,-0.47%
2-Oct-15,1.3149,1.3265,1.327,1.3147,-0.90%
1-Oct-15,1.3268,1.331,1.3334,1.3215,-0.35%
30-Sep-15,1.3315,1.3421,1.3433,1.3302,-0.79%
29-Sep-15,1.3421,1.3396,1.3458,1.3368,0.16%
28-Sep-15,1.3399,1.3331,1.3399,1.3314,0.46%
25-Sep-15,1.3337,1.3301,1.3356,1.3294,0.27%
24-Sep-15,1.3301,1.3319,1.3418,1.3287,-0.14%
23-Sep-15,1.332,1.3271,1.3358,1.3229,0.38%
22-Sep-15,1.327,1.3251,1.3299,1.3215,0.11%
21-Sep-15,1.3256,1.3203,1.3265,1.3172,0.22%
18-Sep-15,1.3227,1.318,1.3232,1.3007,0.33%
17-Sep-15,1.3183,1.3168,1.3207,1.3069,0.08%
16-Sep-15,1.3172,1.3248,1.3261,1.3158,-0.57%
15-Sep-15,1.3248,1.3264,1.3274,1.3223,-0.11%
14-Sep-15,1.3263,1.3257,1.3282,1.3222,0.01%
11-Sep-15,1.3262,1.3249,1.3311,1.3211,0.06%
10-Sep-15,1.3254,1.3256,1.3289,1.3174,-0.02%
9-Sep-15,1.3257,1.3207,1.3262,1.3151,0.37%
8-Sep-15,1.3208,1.3306,1.3312,1.3181,-0.74%
7-Sep-15,1.3307,1.3273,1.331,1.3242,0.17%
4-Sep-15,1.3284,1.3177,1.3291,1.3159,0.82%
3-Sep-15,1.3176,1.3268,1.329,1.3133,-0.68%
2-Sep-15,1.3266,1.3257,1.3326,1.3196,0.05%
1-Sep-15,1.326,1.3138,1.3261,1.3116,0.94%
31-Aug-15,1.3137,1.3199,1.3328,1.3113,-0.48%
28-Aug-15,1.3201,1.3196,1.33,1.3163,0.02%
27-Aug-15,1.3198,1.329,1.3307,1.3176,-0.71%
26-Aug-15,1.3292,1.3334,1.335,1.3247,-0.31%
25-Aug-15,1.3334,1.3284,1.3355,1.3144,0.34%
24-Aug-15,1.3289,1.3183,1.329,1.3157,0.78%
21-Aug-15,1.3186,1.3088,1.3189,1.3058,0.73%
20-Aug-15,1.309,1.3124,1.3179,1.3056,-0.30%
19-Aug-15,1.313,1.3059,1.3178,1.302,0.54%
18-Aug-15,1.3059,1.3078,1.3128,1.3037,-0.15%
17-Aug-15,1.3078,1.3085,1.3154,1.3056,-0.08%
14-Aug-15,1.3088,1.3058,1.3097,1.3012,0.24%
13-Aug-15,1.3057,1.2972,1.3093,1.2955,0.62%
12-Aug-15,1.2976,1.3113,1.3157,1.2948,-1.04%
11-Aug-15,1.3113,1.2999,1.3153,1.2991,0.86%
10-Aug-15,1.3001,1.3129,1.3182,1.2989,-0.98%
7-Aug-15,1.313,1.3107,1.3184,1.3047,0.16%
6-Aug-15,1.3109,1.3176,1.3199,1.3092,-0.54%
5-Aug-15,1.318,1.3192,1.3215,1.3107,-0.08%
4-Aug-15,1.3191,1.315,1.3202,1.3102,0.29%
3-Aug-15,1.3153,1.3094,1.3178,1.3077,0.49%
31-Jul-15,1.3089,1.2993,1.3095,1.294,0.68%
30-Jul-15,1.3,1.2943,1.3045,1.2938,0.42%
29-Jul-15,1.2946,1.292,1.297,1.2859,0.19%
28-Jul-15,1.2921,1.3035,1.3044,1.2907,-0.90%
27-Jul-15,1.3039,1.3034,1.3049,1.2977,-0.08%
24-Jul-15,1.3049,1.3035,1.3103,1.3013,0.11%
23-Jul-15,1.3035,1.303,1.3048,1.2946,0.01%
22-Jul-15,1.3034,1.2946,1.3055,1.2932,0.66%
21-Jul-15,1.2948,1.2989,1.3015,1.2914,-0.36%
20-Jul-15,1.2995,1.297,1.3027,1.295,0.19%
17-Jul-15,1.2971,1.2952,1.3008,1.2944,0.13%
16-Jul-15,1.2954,1.2909,1.2971,1.2901,0.31%
15-Jul-15,1.2914,1.2725,1.296,1.2719,1.49%
14-Jul-15,1.2724,1.274,1.2807,1.2715,-0.13%
13-Jul-15,1.2741,1.2671,1.2792,1.2668,0.66%
10-Jul-15,1.2658,1.2703,1.2756,1.2652,-0.38%
9-Jul-15,1.2706,1.2744,1.2751,1.2662,-0.32%
8-Jul-15,1.2747,1.2704,1.2771,1.2684,0.34%
7-Jul-15,1.2704,1.2651,1.278,1.264,0.42%
6-Jul-15,1.2651,1.2569,1.2664,1.256,0.61%
3-Jul-15,1.2574,1.2536,1.2604,1.2534,0.29%
2-Jul-15,1.2538,1.2588,1.2635,1.2535,-0.41%
1-Jul-15,1.2589,1.2492,1.2599,1.2471,0.77%
30-Jun-15,1.2493,1.2403,1.2501,1.2358,0.73%
29-Jun-15,1.2402,1.2341,1.2414,1.2302,0.68%
26-Jun-15,1.2318,1.2326,1.2398,1.2309,-0.09%
25-Jun-15,1.2329,1.238,1.24,1.2308,-0.44%
24-Jun-15,1.2383,1.2322,1.2423,1.2273,0.45%
23-Jun-15,1.2328,1.2308,1.2386,1.2304,0.16%
22-Jun-15,1.2308,1.2265,1.2329,1.2215,0.34%
19-Jun-15,1.2266,1.2221,1.2295,1.221,0.36%
18-Jun-15,1.2222,1.2227,1.2251,1.2124,-0.03%
17-Jun-15,1.2226,1.2291,1.2335,1.2217,-0.55%
16-Jun-15,1.2294,1.2324,1.2349,1.228,-0.26%
15-Jun-15,1.2326,1.2315,1.2361,1.2293,0.03%
12-Jun-15,1.2322,1.2287,1.2349,1.2273,0.25%
11-Jun-15,1.2291,1.2252,1.2354,1.2249,0.30%
10-Jun-15,1.2254,1.2336,1.2353,1.2199,-0.67%
9-Jun-15,1.2337,1.241,1.2443,1.2304,-0.59%
8-Jun-15,1.241,1.2439,1.2471,1.2379,-0.23%
5-Jun-15,1.2439,1.2502,1.2564,1.2424,-0.52%
4-Jun-15,1.2504,1.2451,1.2505,1.2431,0.40%
3-Jun-15,1.2454,1.2398,1.251,1.238,0.43%
2-Jun-15,1.2401,1.2519,1.2535,1.2363,-0.97%
1-Jun-15,1.2523,1.2439,1.2564,1.2435,0.60%
29-May-15,1.2448,1.2436,1.2529,1.2406,0.10%
28-May-15,1.2435,1.2451,1.2537,1.2417,-0.14%
27-May-15,1.2452,1.2431,1.2494,1.2391,0.14%
26-May-15,1.2434,1.2315,1.2449,1.2301,1.00%
25-May-15,1.2311,1.2282,1.2319,1.2273,0.26%
22-May-15,1.2279,1.2193,1.2324,1.2168,0.66%
21-May-15,1.2199,1.2205,1.2244,1.2167,-0.07%
20-May-15,1.2208,1.223,1.2257,1.2165,-0.20%
19-May-15,1.2232,1.2159,1.225,1.2126,0.59%
18-May-15,1.216,1.201,1.2172,1.1997,1.23%
15-May-15,1.2012,1.1982,1.2069,1.1976,0.24%
14-May-15,1.1983,1.1954,1.2008,1.1916,0.22%
13-May-15,1.1957,1.2014,1.203,1.1926,-0.49%
12-May-15,1.2016,1.2103,1.2109,1.1974,-0.73%
11-May-15,1.2104,1.2075,1.2146,1.2061,0.27%
8-May-15,1.2071,1.2127,1.2148,1.2042,-0.47%
7-May-15,1.2128,1.2047,1.2165,1.2028,0.68%
6-May-15,1.2046,1.2068,1.2089,1.1938,-0.17%
5-May-15,1.2066,1.2095,1.2133,1.1999,-0.24%
4-May-15,1.2095,1.2155,1.2183,1.2083,-0.53%
1-May-15,1.2159,1.2076,1.2205,1.2059,0.69%
30-Apr-15,1.2076,1.2016,1.2131,1.1993,0.46%
29-Apr-15,1.2021,1.2034,1.2074,1.1942,-0.11%
28-Apr-15,1.2034,1.2084,1.2119,1.2011,-0.43%
27-Apr-15,1.2086,1.2181,1.2196,1.2078,-0.77%
24-Apr-15,1.218,1.2139,1.2188,1.2099,0.29%
23-Apr-15,1.2145,1.2235,1.2271,1.2116,-0.75%
22-Apr-15,1.2237,1.228,1.2288,1.2207,-0.36%
21-Apr-15,1.2281,1.2218,1.2307,1.2209,0.47%
20-Apr-15,1.2223,1.222,1.2261,1.2178,-0.22%
17-Apr-15,1.225,1.2185,1.2273,1.2084,0.52%
16-Apr-15,1.2187,1.2287,1.2329,1.2139,-0.82%
15-Apr-15,1.2288,1.2484,1.2571,1.2278,-1.59%
14-Apr-15,1.2486,1.2595,1.2605,1.2441,-0.87%
13-Apr-15,1.2595,1.2574,1.2647,1.2554,0.26%
10-Apr-15,1.2562,1.2575,1.2669,1.256,-0.14%
9-Apr-15,1.258,1.2545,1.2615,1.2503,0.29%
8-Apr-15,1.2543,1.2502,1.256,1.2384,0.30%
7-Apr-15,1.2506,1.2479,1.2524,1.2451,0.22%
6-Apr-15,1.2479,1.245,1.2507,1.2433,-0.04%
3-Apr-15,1.2484,1.2557,1.2576,1.2426,-0.57%
2-Apr-15,1.2556,1.2616,1.2655,1.2553,-0.52%
1-Apr-15,1.2621,1.2682,1.2711,1.2572,-0.53%
31-Mar-15,1.2688,1.2674,1.2785,1.2648,0.10%
30-Mar-15,1.2675,1.2597,1.2707,1.2591,0.52%
27-Mar-15,1.261,1.2478,1.2623,1.2463,1.02%
26-Mar-15,1.2483,1.252,1.2533,1.2406,-0.26%
25-Mar-15,1.2516,1.2491,1.2541,1.2471,0.18%
24-Mar-15,1.2494,1.2522,1.2549,1.2426,-0.24%
23-Mar-15,1.2524,1.2554,1.2616,1.2493,-0.22%
20-Mar-15,1.2551,1.2715,1.2727,1.2545,-1.32%
19-Mar-15,1.2719,1.2562,1.276,1.2505,1.22%
18-Mar-15,1.2566,1.2789,1.2836,1.2474,-1.74%
17-Mar-15,1.2789,1.2772,1.2797,1.2747,0.13%
