Date,Price,Open,High,Low,Change %
12-Oct-16,0.9907,0.9884,0.9912,0.987,0.19%
11-Oct-16,0.9888,0.9825,0.9901,0.9813,0.64%
10-Oct-16,0.9825,0.9775,0.9844,0.9767,0.52%
7-Oct-16,0.9774,0.9807,0.9847,0.9764,-0.35%
6-Oct-16,0.9808,0.9738,0.9825,0.9728,0.68%
5-Oct-16,0.9742,0.9787,0.9798,0.9728,-0.48%
4-Oct-16,0.9789,0.9733,0.9836,0.972,0.55%
3-Oct-16,0.9735,0.9717,0.9747,0.9691,0.20%
30-Sep-16,0.9716,0.9656,0.9754,0.9643,0.57%
29-Sep-16,0.9661,0.9705,0.9725,0.9635,-0.50%
28-Sep-16,0.971,0.9705,0.9738,0.9687,0.01%
27-Sep-16,0.9709,0.9691,0.9731,0.9656,0.17%
26-Sep-16,0.9693,0.9694,0.9713,0.9656,-0.11%
23-Sep-16,0.9704,0.9686,0.9745,0.9676,0.17%
22-Sep-16,0.9688,0.9738,0.9752,0.9655,-0.51%
21-Sep-16,0.9738,0.979,0.982,0.9714,-0.55%
20-Sep-16,0.9792,0.9799,0.9811,0.9758,-0.07%
19-Sep-16,0.9799,0.9796,0.9819,0.9779,-0.09%
16-Sep-16,0.9808,0.9713,0.9819,0.9707,0.92%
15-Sep-16,0.9719,0.9731,0.9773,0.9691,-0.15%
14-Sep-16,0.9734,0.9756,0.9792,0.9701,-0.31%
13-Sep-16,0.9764,0.9713,0.9786,0.9703,0.46%
12-Sep-16,0.9719,0.9755,0.9765,0.9687,-0.37%
9-Sep-16,0.9755,0.9724,0.9789,0.9706,0.31%
8-Sep-16,0.9725,0.9692,0.9741,0.9646,0.28%
7-Sep-16,0.9698,0.9694,0.9717,0.9666,0.02%
6-Sep-16,0.9696,0.9797,0.9815,0.9688,-1.05%
5-Sep-16,0.9799,0.98,0.9819,0.9768,-0.10%
2-Sep-16,0.9809,0.9796,0.9825,0.9736,0.08%
1-Sep-16,0.9801,0.9838,0.9889,0.9781,-0.38%
31-Aug-16,0.9838,0.9832,0.9864,0.9813,-0.01%
30-Aug-16,0.9839,0.9778,0.9848,0.9767,0.58%
29-Aug-16,0.9782,0.9768,0.9808,0.9761,-0.14%
26-Aug-16,0.9796,0.9672,0.9797,0.9628,1.23%
25-Aug-16,0.9677,0.9665,0.9694,0.9636,0.08%
24-Aug-16,0.9669,0.9631,0.9688,0.9618,0.32%
23-Aug-16,0.9638,0.962,0.9641,0.9589,0.15%
22-Aug-16,0.9624,0.9585,0.965,0.9585,0.15%
19-Aug-16,0.961,0.9538,0.9612,0.9535,0.71%
18-Aug-16,0.9542,0.9614,0.9636,0.9532,-0.81%
17-Aug-16,0.962,0.961,0.9667,0.9591,0.02%
16-Aug-16,0.9618,0.9723,0.9743,0.9585,-1.13%
15-Aug-16,0.9728,0.9747,0.9762,0.9708,-0.17%
12-Aug-16,0.9745,0.9753,0.9768,0.9704,-0.11%
11-Aug-16,0.9756,0.9746,0.9771,0.9706,0.05%
10-Aug-16,0.9751,0.9811,0.9836,0.974,-0.64%
9-Aug-16,0.9814,0.9822,0.9851,0.9806,-0.11%
8-Aug-16,0.9825,0.9792,0.9849,0.9784,0.18%
5-Aug-16,0.9807,0.9737,0.9836,0.9722,0.68%
4-Aug-16,0.9741,0.9726,0.9756,0.9717,0.10%
3-Aug-16,0.9731,0.9637,0.9746,0.9631,0.92%
2-Aug-16,0.9642,0.9679,0.9704,0.9628,-0.44%
1-Aug-16,0.9685,0.9693,0.9706,0.966,-0.08%
29-Jul-16,0.9693,0.9807,0.9822,0.9631,-1.18%
28-Jul-16,0.9809,0.9857,0.9875,0.9789,-0.52%
27-Jul-16,0.986,0.9919,0.9956,0.9852,-0.64%
26-Jul-16,0.9924,0.9854,0.9932,0.9831,0.66%
25-Jul-16,0.9859,0.9873,0.9899,0.9845,-0.15%
22-Jul-16,0.9874,0.9857,0.99,0.9839,0.17%
21-Jul-16,0.9857,0.9868,0.9908,0.9838,-0.14%
20-Jul-16,0.9871,0.9851,0.9906,0.9846,0.16%
19-Jul-16,0.9855,0.9819,0.9878,0.981,0.32%
18-Jul-16,0.9824,0.9821,0.9849,0.9807,-0.03%
15-Jul-16,0.9827,0.9808,0.9852,0.9778,0.19%
14-Jul-16,0.9808,0.9851,0.9861,0.976,-0.46%
13-Jul-16,0.9853,0.9884,0.9905,0.9817,-0.35%
12-Jul-16,0.9888,0.9827,0.9897,0.9791,0.60%
11-Jul-16,0.9829,0.9826,0.9862,0.9808,-0.04%
8-Jul-16,0.9833,0.9777,0.9873,0.9759,0.50%
7-Jul-16,0.9784,0.9747,0.9801,0.9737,0.36%
6-Jul-16,0.9749,0.9766,0.9811,0.9735,-0.19%
5-Jul-16,0.9768,0.971,0.9776,0.9684,0.55%
4-Jul-16,0.9715,0.9726,0.9765,0.9699,-0.17%
1-Jul-16,0.9732,0.9757,0.9787,0.9707,-0.30%
30-Jun-16,0.9761,0.9792,0.9821,0.9723,-0.37%
29-Jun-16,0.9797,0.982,0.983,0.9774,-0.25%
28-Jun-16,0.9822,0.9783,0.9839,0.9755,0.38%
27-Jun-16,0.9785,0.9734,0.9826,0.9697,0.50%
24-Jun-16,0.9736,0.9577,0.9813,0.9555,1.61%
23-Jun-16,0.9582,0.9586,0.9604,0.9517,-0.03%
22-Jun-16,0.9585,0.9616,0.9634,0.9548,-0.38%
21-Jun-16,0.9622,0.9618,0.9634,0.9569,-0.01%
20-Jun-16,0.9623,0.9602,0.9646,0.9572,0.25%
17-Jun-16,0.9599,0.9648,0.9668,0.9583,-0.54%
16-Jun-16,0.9651,0.9611,0.9691,0.9568,0.40%
15-Jun-16,0.9613,0.9628,0.9669,0.9586,-0.21%
14-Jun-16,0.9633,0.964,0.967,0.9617,-0.11%
13-Jun-16,0.9644,0.9639,0.968,0.9625,-0.03%
10-Jun-16,0.9647,0.9644,0.9663,0.9612,0.02%
9-Jun-16,0.9645,0.9587,0.9657,0.9574,0.55%
8-Jun-16,0.9592,0.9647,0.9661,0.9577,-0.62%
7-Jun-16,0.9652,0.9702,0.9721,0.964,-0.55%
6-Jun-16,0.9705,0.9756,0.9778,0.9679,-0.56%
3-Jun-16,0.976,0.9899,0.9925,0.9749,-1.45%
2-Jun-16,0.9904,0.9875,0.9916,0.9854,0.23%
1-Jun-16,0.9881,0.9934,0.9957,0.9857,-0.55%
31-May-16,0.9936,0.9921,0.9951,0.9882,0.14%
30-May-16,0.9922,0.9933,0.996,0.9915,-0.25%
27-May-16,0.9947,0.9891,0.9953,0.9881,0.55%
26-May-16,0.9893,0.9907,0.9931,0.9867,-0.20%
25-May-16,0.9913,0.9931,0.9945,0.9892,-0.20%
24-May-16,0.9933,0.9892,0.9946,0.9882,0.37%
23-May-16,0.9896,0.9905,0.9924,0.9879,-0.06%
20-May-16,0.9902,0.9905,0.993,0.9891,-0.05%
19-May-16,0.9907,0.9874,0.9927,0.9858,0.30%
18-May-16,0.9877,0.98,0.9883,0.9794,0.72%
17-May-16,0.9806,0.9772,0.9815,0.9747,0.29%
16-May-16,0.9778,0.9742,0.9789,0.9738,0.24%
13-May-16,0.9755,0.9702,0.9777,0.9697,0.53%
12-May-16,0.9704,0.9704,0.9727,0.9659,-0.07%
11-May-16,0.9711,0.9754,0.9776,0.9694,-0.51%
10-May-16,0.9761,0.971,0.9768,0.9694,0.50%
9-May-16,0.9712,0.9705,0.9741,0.968,-0.13%
6-May-16,0.9725,0.9673,0.9739,0.9648,0.50%
5-May-16,0.9677,0.9573,0.9697,0.9561,1.04%
4-May-16,0.9577,0.9541,0.9594,0.953,0.41%
3-May-16,0.9538,0.9536,0.9559,0.944,-0.05%
2-May-16,0.9543,0.9577,0.9606,0.953,-0.56%
29-Apr-16,0.9597,0.9664,0.9674,0.9565,-0.73%
28-Apr-16,0.9668,0.9707,0.9738,0.9651,-0.45%
27-Apr-16,0.9712,0.9731,0.976,0.9676,-0.25%
26-Apr-16,0.9736,0.9745,0.9771,0.9698,-0.14%
25-Apr-16,0.975,0.9773,0.9795,0.9732,-0.37%
22-Apr-16,0.9786,0.9748,0.9802,0.9728,0.34%
21-Apr-16,0.9753,0.9716,0.9764,0.9646,0.33%
20-Apr-16,0.9721,0.9614,0.9737,0.9598,1.06%
19-Apr-16,0.9619,0.9638,0.9656,0.9581,-0.23%
18-Apr-16,0.9641,0.9657,0.9686,0.9623,-0.36%
15-Apr-16,0.9676,0.9667,0.9697,0.9644,0.07%
14-Apr-16,0.9669,0.9664,0.9697,0.9633,0.00%
13-Apr-16,0.9669,0.9545,0.9677,0.954,1.21%
12-Apr-16,0.9553,0.9538,0.96,0.9495,0.15%
11-Apr-16,0.9539,0.9527,0.9573,0.9498,0.06%
8-Apr-16,0.9533,0.9551,0.959,0.952,-0.24%
7-Apr-16,0.9556,0.9552,0.9584,0.9518,-0.02%
6-Apr-16,0.9558,0.9556,0.9622,0.9528,-0.03%
5-Apr-16,0.9561,0.9584,0.9605,0.9543,-0.30%
4-Apr-16,0.959,0.9577,0.9616,0.9567,0.16%
1-Apr-16,0.9575,0.9614,0.9628,0.9547,-0.44%
31-Mar-16,0.9617,0.9645,0.9674,0.9568,-0.34%
30-Mar-16,0.965,0.9662,0.9681,0.9589,-0.19%
29-Mar-16,0.9668,0.9733,0.977,0.9652,-0.72%
28-Mar-16,0.9738,0.976,0.979,0.9718,-0.39%
25-Mar-16,0.9776,0.9755,0.9791,0.9743,0.20%
24-Mar-16,0.9756,0.9748,0.9777,0.9733,0.03%
23-Mar-16,0.9753,0.9723,0.9772,0.972,0.27%
22-Mar-16,0.9727,0.9694,0.9742,0.9685,0.29%
21-Mar-16,0.9699,0.9694,0.9731,0.9671,-0.03%
18-Mar-16,0.9702,0.9674,0.9722,0.9651,0.26%
17-Mar-16,0.9677,0.9766,0.98,0.9647,-0.95%
16-Mar-16,0.977,0.9865,0.9917,0.9746,-1.03%
15-Mar-16,0.9872,0.9867,0.99,0.9846,-0.01%
14-Mar-16,0.9873,0.9816,0.9886,0.9812,0.38%
11-Mar-16,0.9836,0.9845,0.9899,0.98,-0.13%
10-Mar-16,0.9849,0.9967,1.0098,0.9804,-1.23%
9-Mar-16,0.9972,0.9953,1.0037,0.9938,0.17%
8-Mar-16,0.9955,0.9947,0.9973,0.9897,0.02%
7-Mar-16,0.9953,0.9931,1.0015,0.9922,0.14%
4-Mar-16,0.9939,0.9915,0.9993,0.9874,0.15%
3-Mar-16,0.9924,0.9966,0.9992,0.9888,-0.43%
2-Mar-16,0.9967,0.9972,1.0014,0.9951,-0.07%
1-Mar-16,0.9974,0.9982,1.0016,0.9954,-0.11%
29-Feb-16,0.9985,0.996,1.0043,0.9944,0.17%
26-Feb-16,0.9968,0.9901,0.9995,0.9867,0.66%
25-Feb-16,0.9903,0.9883,0.9955,0.9873,0.14%
24-Feb-16,0.9889,0.9907,0.9956,0.9848,-0.23%
23-Feb-16,0.9912,0.9998,1.0011,0.9891,-0.86%
22-Feb-16,0.9998,0.9894,1.0009,0.9873,0.96%
19-Feb-16,0.9903,0.9928,0.9973,0.9884,-0.26%
18-Feb-16,0.9929,0.9919,0.9976,0.9901,0.05%
17-Feb-16,0.9924,0.9882,0.9948,0.9849,0.37%
16-Feb-16,0.9887,0.9867,0.9903,0.9844,0.15%
15-Feb-16,0.9872,0.976,0.9898,0.9749,1.01%
12-Feb-16,0.9773,0.9724,0.9796,0.971,0.45%
11-Feb-16,0.9729,0.9735,0.9765,0.9658,-0.09%
10-Feb-16,0.9738,0.9727,0.9819,0.9705,0.10%
9-Feb-16,0.9728,0.9872,0.9887,0.9691,-1.45%
8-Feb-16,0.9871,0.9909,0.9979,0.9836,-0.39%
5-Feb-16,0.991,0.9931,0.9991,0.988,-0.23%
4-Feb-16,0.9933,1.0037,1.0083,0.9917,-1.09%
3-Feb-16,1.0042,1.0182,1.0199,0.9982,-1.41%
2-Feb-16,1.0186,1.0192,1.023,1.0166,-0.12%
1-Feb-16,1.0198,1.0221,1.0255,1.0152,-0.33%
29-Jan-16,1.0232,1.0132,1.0262,1.0128,0.95%
28-Jan-16,1.0136,1.0145,1.0186,1.0107,-0.15%
27-Jan-16,1.0151,1.0164,1.0197,1.0126,-0.19%
26-Jan-16,1.017,1.0127,1.0206,1.0114,0.41%
25-Jan-16,1.0128,1.015,1.0173,1.0119,-0.32%
22-Jan-16,1.0161,1.007,1.0173,1.0062,0.86%
21-Jan-16,1.0074,1.0041,1.015,1.0009,0.28%
20-Jan-16,1.0046,1.0037,1.0065,0.9986,0.12%
19-Jan-16,1.0034,1.0048,1.009,0.9997,-0.19%
18-Jan-16,1.0053,1.0018,1.0075,1,0.28%
15-Jan-16,1.0025,1.0047,1.0068,0.9954,-0.26%
14-Jan-16,1.0051,1.0056,1.0102,1.0006,-0.11%
13-Jan-16,1.0062,1.0026,1.0113,1.0016,0.40%
12-Jan-16,1.0022,1.0013,1.0054,0.9963,0.02%
11-Jan-16,1.002,0.9943,1.0028,0.9877,0.69%
8-Jan-16,0.9951,0.993,1.0059,0.9927,0.17%
7-Jan-16,0.9934,1.007,1.0088,0.9917,-1.40%
6-Jan-16,1.0075,1.0081,1.0124,1.0051,-0.11%
5-Jan-16,1.0086,1.0021,1.0131,1.0003,0.64%
4-Jan-16,1.0022,0.9997,1.0071,0.9921,0.07%
1-Jan-16,1.0015,1.0009,1.0023,1.0009,-0.06%
31-Dec-15,1.0021,0.9884,1.0033,0.9867,1.35%
30-Dec-15,0.9888,0.9927,0.9943,0.9852,-0.43%
29-Dec-15,0.9931,0.9881,0.9947,0.9859,0.50%
28-Dec-15,0.9882,0.9873,0.9909,0.9851,0.06%
25-Dec-15,0.9876,0.9863,0.9894,0.9822,0.10%
24-Dec-15,0.9866,0.9901,0.9927,0.9789,-0.42%
23-Dec-15,0.9908,0.9866,0.9956,0.9839,0.42%
22-Dec-15,0.9867,0.9917,0.9941,0.9852,-0.56%
21-Dec-15,0.9923,0.9921,0.9974,0.9894,-0.07%
18-Dec-15,0.993,0.9959,0.9981,0.9906,-0.22%
17-Dec-15,0.9952,0.9892,0.9994,0.9855,0.53%
16-Dec-15,0.99,0.9909,0.9923,0.9812,-0.13%
15-Dec-15,0.9913,0.9848,0.993,0.9794,0.61%
14-Dec-15,0.9853,0.9822,0.9878,0.9784,0.19%
11-Dec-15,0.9834,0.9874,0.9906,0.9799,-0.43%
10-Dec-15,0.9876,0.983,0.9911,0.9812,0.45%
9-Dec-15,0.9832,0.9918,0.9953,0.9815,-0.89%
8-Dec-15,0.992,0.9997,1.0015,0.9912,-0.82%
7-Dec-15,1.0002,0.9972,1.0038,0.9954,0.33%
4-Dec-15,0.9969,0.9928,1.0041,0.9909,0.35%
3-Dec-15,0.9934,1.0186,1.0259,0.987,-2.45%
2-Dec-15,1.0184,1.0257,1.0311,1.0174,-0.73%
1-Dec-15,1.0259,1.0289,1.0305,1.0249,-0.27%
30-Nov-15,1.0287,1.0296,1.032,1.0253,-0.20%
27-Nov-15,1.0308,1.0235,1.0335,1.0212,0.69%
26-Nov-15,1.0237,1.0212,1.0258,1.0204,0.18%
25-Nov-15,1.0219,1.0163,1.026,1.014,0.50%
24-Nov-15,1.0168,1.018,1.0197,1.014,-0.17%
23-Nov-15,1.0185,1.0177,1.0227,1.0172,-0.02%
20-Nov-15,1.0187,1.0125,1.0206,1.011,0.58%
19-Nov-15,1.0128,1.0194,1.0211,1.0117,-0.70%
18-Nov-15,1.0199,1.0141,1.0221,1.0124,0.56%
17-Nov-15,1.0142,1.0091,1.0178,1.0064,0.50%
16-Nov-15,1.0092,1.0051,1.0106,1.004,0.25%
13-Nov-15,1.0067,0.9995,1.0101,0.9987,0.65%
12-Nov-15,1.0002,1.0044,1.0093,0.9986,-0.47%
11-Nov-15,1.0049,1.0061,1.008,1.0025,-0.12%
10-Nov-15,1.0061,1.0032,1.009,1.0015,0.31%
9-Nov-15,1.003,1.0052,1.0064,0.9995,-0.39%
6-Nov-15,1.0069,0.9954,1.0083,0.9922,1.18%
5-Nov-15,0.9952,0.9932,0.9985,0.9916,0.23%
4-Nov-15,0.9929,0.99,0.9956,0.9881,0.18%
3-Nov-15,0.9911,0.9864,0.9936,0.984,0.43%
2-Nov-15,0.9869,0.9871,0.9892,0.9831,-0.11%
30-Oct-15,0.988,0.9891,0.9918,0.984,-0.14%
29-Oct-15,0.9894,0.9937,0.9959,0.9881,-0.43%
28-Oct-15,0.9937,0.9855,0.9961,0.9817,0.79%
27-Oct-15,0.9859,0.9831,0.9877,0.9801,0.23%
26-Oct-15,0.9836,0.9774,0.9842,0.9752,0.50%
23-Oct-15,0.9787,0.9731,0.9804,0.9708,0.57%
22-Oct-15,0.9732,0.9595,0.9746,0.9576,1.41%
21-Oct-15,0.9597,0.9556,0.9615,0.9524,0.38%
20-Oct-15,0.9561,0.956,0.9576,0.949,-0.06%
19-Oct-15,0.9567,0.9528,0.9583,0.9511,0.34%
16-Oct-15,0.9535,0.9499,0.9556,0.9491,0.27%
15-Oct-15,0.9509,0.95,0.9555,0.9473,0.19%
14-Oct-15,0.9491,0.9574,0.959,0.9479,-0.92%
13-Oct-15,0.9579,0.9623,0.965,0.9551,-0.44%
12-Oct-15,0.9621,0.9605,0.9631,0.9592,0.07%
9-Oct-15,0.9614,0.9655,0.968,0.9582,-0.50%
8-Oct-15,0.9662,0.973,0.9744,0.9619,-0.71%
7-Oct-15,0.9731,0.966,0.9742,0.9644,0.64%
6-Oct-15,0.9669,0.9747,0.9771,0.9659,-0.85%
5-Oct-15,0.9752,0.9702,0.977,0.9684,0.42%
2-Oct-15,0.9711,0.9767,0.9797,0.9641,-0.61%
1-Oct-15,0.9771,0.9725,0.9792,0.9718,0.40%
30-Sep-15,0.9732,0.971,0.9782,0.9696,0.17%
29-Sep-15,0.9715,0.9734,0.9754,0.9683,-0.24%
28-Sep-15,0.9738,0.9778,0.9821,0.9718,-0.48%
25-Sep-15,0.9785,0.9745,0.9845,0.9738,0.35%
24-Sep-15,0.9751,0.9794,0.9807,0.9663,-0.47%
23-Sep-15,0.9797,0.9749,0.9807,0.9731,0.47%
22-Sep-15,0.9751,0.9714,0.9761,0.9704,0.34%
21-Sep-15,0.9718,0.9677,0.9748,0.9638,0.35%
18-Sep-15,0.9684,0.959,0.9705,0.9523,0.89%
17-Sep-15,0.9599,0.971,0.9732,0.9585,-1.16%
16-Sep-15,0.9712,0.9735,0.9763,0.9665,-0.24%
15-Sep-15,0.9735,0.9677,0.9763,0.9666,0.52%
14-Sep-15,0.9685,0.9699,0.9727,0.9664,-0.04%
11-Sep-15,0.9689,0.9731,0.9798,0.9676,-0.45%
10-Sep-15,0.9733,0.9745,0.98,0.9697,-0.15%
9-Sep-15,0.9748,0.9784,0.9826,0.9711,-0.38%
8-Sep-15,0.9785,0.9744,0.9825,0.9696,0.34%
7-Sep-15,0.9752,0.9714,0.9766,0.9702,0.34%
4-Sep-15,0.9719,0.9728,0.9775,0.9684,-0.14%
3-Sep-15,0.9733,0.9685,0.9778,0.9676,0.49%
2-Sep-15,0.9686,0.9581,0.9703,0.9571,1.07%
1-Sep-15,0.9583,0.9669,0.9674,0.9565,-0.90%
31-Aug-15,0.967,0.9621,0.969,0.9583,0.47%
28-Aug-15,0.9625,0.966,0.9673,0.9574,-0.37%
27-Aug-15,0.9661,0.9538,0.9675,0.9508,1.24%
26-Aug-15,0.9543,0.9391,0.9552,0.9379,1.60%
25-Aug-15,0.9393,0.9297,0.9509,0.9295,0.93%
24-Aug-15,0.9306,0.9474,0.9481,0.9251,-1.70%
21-Aug-15,0.9467,0.9582,0.96,0.9456,-1.24%
20-Aug-15,0.9586,0.9649,0.9675,0.958,-0.68%
19-Aug-15,0.9652,0.977,0.9785,0.964,-1.23%
18-Aug-15,0.9772,0.9791,0.9804,0.9746,-0.20%
17-Aug-15,0.9792,0.9756,0.9798,0.9735,0.34%
14-Aug-15,0.9759,0.9768,0.9789,0.9719,-0.05%
13-Aug-15,0.9764,0.9749,0.98,0.9725,0.09%
12-Aug-15,0.9755,0.9871,0.9899,0.9674,-1.25%
11-Aug-15,0.9878,0.9835,0.9906,0.9794,0.42%
10-Aug-15,0.9837,0.9805,0.9891,0.9799,-0.01%
7-Aug-15,0.9838,0.9813,0.989,0.9788,0.31%
6-Aug-15,0.9808,0.9788,0.9852,0.9764,0.17%
5-Aug-15,0.9791,0.9783,0.9829,0.9755,0.07%
4-Aug-15,0.9784,0.9688,0.9796,0.9663,0.94%
3-Aug-15,0.9693,0.9655,0.9704,0.9641,0.34%
31-Jul-15,0.966,0.969,0.9705,0.9544,-0.38%
30-Jul-15,0.9697,0.9679,0.9727,0.9659,0.18%
29-Jul-15,0.968,0.9625,0.9695,0.9593,0.57%
28-Jul-15,0.9625,0.9624,0.968,0.9599,-0.04%
27-Jul-15,0.9629,0.9615,0.9642,0.9528,-0.02%
24-Jul-15,0.9631,0.9594,0.9645,0.9569,0.34%
23-Jul-15,0.9598,0.9594,0.9607,0.952,0.03%
22-Jul-15,0.9595,0.9585,0.9634,0.9556,0.08%
21-Jul-15,0.9587,0.9645,0.9656,0.9555,-0.61%
20-Jul-15,0.9646,0.9605,0.9658,0.9595,0.31%
17-Jul-15,0.9616,0.9571,0.9628,0.9551,0.40%
16-Jul-15,0.9578,0.9517,0.9589,0.951,0.61%
15-Jul-15,0.952,0.9442,0.9558,0.9436,0.75%
14-Jul-15,0.9449,0.9495,0.9539,0.9399,-0.58%
13-Jul-15,0.9504,0.9394,0.9507,0.9365,1.19%
10-Jul-15,0.9392,0.9472,0.9495,0.9329,-0.92%
9-Jul-15,0.9479,0.9452,0.9518,0.9419,0.25%
8-Jul-15,0.9455,0.946,0.9515,0.9403,-0.12%
7-Jul-15,0.9466,0.9422,0.9519,0.9418,0.41%
6-Jul-15,0.9427,0.9429,0.9475,0.9403,0.22%
3-Jul-15,0.9406,0.9434,0.9445,0.9392,-0.31%
2-Jul-15,0.9435,0.9482,0.9508,0.9413,-0.51%
1-Jul-15,0.9483,0.9354,0.9491,0.9337,1.37%
30-Jun-15,0.9355,0.9249,0.9383,0.9243,1.15%
29-Jun-15,0.9249,0.9407,0.9425,0.9241,-0.87%
26-Jun-15,0.933,0.9361,0.9378,0.9294,-0.41%
25-Jun-15,0.9368,0.9334,0.9418,0.9319,0.33%
24-Jun-15,0.9337,0.9338,0.9375,0.9278,-0.06%
23-Jun-15,0.9343,0.9219,0.9388,0.9207,1.38%
