Date,Price,Open,High,Low,Change %
6-Dec-16,1.0719,1.0762,1.0787,1.0696,-0.42%
5-Dec-16,1.0764,1.0672,1.0798,1.0503,0.85%
2-Dec-16,1.0673,1.066,1.0692,1.0623,0.10%
1-Dec-16,1.0662,1.0588,1.067,1.0582,0.70%
30-Nov-16,1.0588,1.0646,1.0669,1.0551,-0.58%
29-Nov-16,1.065,1.0612,1.0657,1.0562,0.33%
28-Nov-16,1.0615,1.0594,1.0686,1.0561,0.26%
25-Nov-16,1.0587,1.0548,1.0631,1.0535,0.31%
24-Nov-16,1.0554,1.0552,1.0587,1.0515,-0.05%
23-Nov-16,1.0559,1.0626,1.0647,1.0523,-0.63%
22-Nov-16,1.0626,1.0625,1.066,1.0581,-0.04%
21-Nov-16,1.063,1.0581,1.0652,1.0576,0.40%
18-Nov-16,1.0588,1.0622,1.0645,1.0567,-0.36%
17-Nov-16,1.0626,1.0689,1.0746,1.0616,-0.60%
16-Nov-16,1.069,1.072,1.0763,1.0663,-0.29%
15-Nov-16,1.0721,1.0734,1.0817,1.071,-0.15%
14-Nov-16,1.0737,1.0847,1.0852,1.0706,-1.10%
11-Nov-16,1.0856,1.0891,1.0929,1.0827,-0.34%
10-Nov-16,1.0893,1.0907,1.0958,1.0862,-0.16%
9-Nov-16,1.091,1.1023,1.13,1.0902,-1.05%
8-Nov-16,1.1026,1.1039,1.107,1.1005,-0.13%
7-Nov-16,1.104,1.1134,1.1139,1.1026,-0.88%
4-Nov-16,1.1138,1.1102,1.1146,1.1077,0.30%
3-Nov-16,1.1105,1.1096,1.1128,1.1057,0.07%
2-Nov-16,1.1097,1.1053,1.1125,1.1048,0.37%
1-Nov-16,1.1056,1.0979,1.1072,1.0956,0.68%
31-Oct-16,1.0981,1.0984,1.0994,1.0934,-0.05%
28-Oct-16,1.0987,1.0895,1.0995,1.0889,0.83%
27-Oct-16,1.0897,1.0906,1.0945,1.0881,-0.11%
26-Oct-16,1.0909,1.0887,1.0947,1.087,0.19%
25-Oct-16,1.0888,1.088,1.0906,1.0848,0.05%
24-Oct-16,1.0883,1.0876,1.0903,1.0858,-0.01%
21-Oct-16,1.0884,1.0927,1.0933,1.0857,-0.42%
20-Oct-16,1.093,1.0972,1.1041,1.0914,-0.40%
19-Oct-16,1.0974,1.0979,1.1005,1.0953,-0.05%
18-Oct-16,1.098,1.0998,1.1029,1.0967,-0.17%
17-Oct-16,1.0999,1.0972,1.1011,1.0962,0.26%
14-Oct-16,1.0971,1.1054,1.1062,1.0966,-0.78%
13-Oct-16,1.1057,1.1004,1.1058,1.0982,0.45%
12-Oct-16,1.1008,1.1051,1.1072,1.1001,-0.42%
11-Oct-16,1.1054,1.1135,1.1144,1.1046,-0.75%
10-Oct-16,1.1138,1.1195,1.1202,1.1127,-0.56%
7-Oct-16,1.1201,1.1149,1.1207,1.1101,0.45%
6-Oct-16,1.1151,1.1203,1.1214,1.1137,-0.48%
5-Oct-16,1.1205,1.1202,1.1238,1.1187,0.01%
4-Oct-16,1.1204,1.1208,1.124,1.1135,-0.06%
3-Oct-16,1.1211,1.1233,1.1245,1.1203,-0.27%
30-Sep-16,1.1241,1.1222,1.1253,1.115,0.16%
29-Sep-16,1.1223,1.1215,1.1251,1.1195,0.06%
28-Sep-16,1.1216,1.1212,1.1238,1.1179,0.01%
27-Sep-16,1.1215,1.1251,1.1262,1.1188,-0.35%
26-Sep-16,1.1254,1.1221,1.1279,1.1219,0.25%
23-Sep-16,1.1226,1.1205,1.1244,1.1191,0.17%
22-Sep-16,1.1207,1.1192,1.1258,1.1181,0.16%
21-Sep-16,1.1189,1.1148,1.12,1.1119,0.30%
20-Sep-16,1.1155,1.1176,1.1216,1.1144,-0.17%
19-Sep-16,1.1174,1.116,1.1198,1.1146,0.17%
16-Sep-16,1.1155,1.1242,1.1256,1.1145,-0.79%
15-Sep-16,1.1244,1.1246,1.1286,1.1217,-0.05%
14-Sep-16,1.125,1.1215,1.1274,1.1207,0.27%
13-Sep-16,1.122,1.1233,1.1262,1.12,-0.12%
12-Sep-16,1.1234,1.123,1.1269,1.1209,0.01%
9-Sep-16,1.1233,1.1259,1.1288,1.1197,-0.25%
8-Sep-16,1.1261,1.1237,1.1329,1.1231,0.20%
7-Sep-16,1.1239,1.1253,1.1271,1.1226,-0.15%
6-Sep-16,1.1256,1.1144,1.1266,1.1137,0.98%
5-Sep-16,1.1147,1.1149,1.1185,1.1137,-0.08%
2-Sep-16,1.1156,1.1194,1.1254,1.1148,-0.38%
1-Sep-16,1.1198,1.1155,1.1207,1.1126,0.36%
31-Aug-16,1.1158,1.1141,1.1167,1.1121,0.13%
30-Aug-16,1.1143,1.1187,1.1198,1.1128,-0.41%
29-Aug-16,1.1189,1.1191,1.1208,1.1156,-0.08%
26-Aug-16,1.1198,1.1281,1.1343,1.1177,-0.75%
25-Aug-16,1.1283,1.1262,1.1301,1.1254,0.18%
24-Aug-16,1.1263,1.1303,1.1316,1.1242,-0.38%
23-Aug-16,1.1306,1.1318,1.1357,1.1299,-0.11%
22-Aug-16,1.1319,1.1302,1.1334,1.1269,-0.06%
19-Aug-16,1.1326,1.135,1.1363,1.1302,-0.25%
18-Aug-16,1.1354,1.1291,1.1367,1.1281,0.58%
17-Aug-16,1.1288,1.1276,1.1318,1.1239,0.09%
16-Aug-16,1.1278,1.118,1.1324,1.1173,0.84%
15-Aug-16,1.1184,1.1161,1.1203,1.1152,0.21%
12-Aug-16,1.1161,1.1136,1.1224,1.1127,0.22%
11-Aug-16,1.1137,1.1173,1.1194,1.1131,-0.36%
10-Aug-16,1.1177,1.1115,1.1193,1.11,0.52%
9-Aug-16,1.1119,1.1087,1.1124,1.1067,0.23%
8-Aug-16,1.1093,1.1085,1.1107,1.107,0.07%
5-Aug-16,1.1085,1.1127,1.1162,1.1043,-0.40%
4-Aug-16,1.113,1.1147,1.1158,1.1112,-0.17%
3-Aug-16,1.1149,1.1222,1.1233,1.1137,-0.69%
2-Aug-16,1.1227,1.116,1.1236,1.1153,0.58%
1-Aug-16,1.1162,1.1173,1.1186,1.1153,-0.11%
29-Jul-16,1.1174,1.1075,1.12,1.1067,0.88%
28-Jul-16,1.1076,1.1056,1.1119,1.1047,0.16%
27-Jul-16,1.1058,1.0982,1.1067,1.0959,0.65%
26-Jul-16,1.0987,1.0995,1.1031,1.0976,-0.06%
25-Jul-16,1.0994,1.0968,1.1002,1.095,0.16%
22-Jul-16,1.0976,1.1027,1.1042,1.0951,-0.44%
21-Jul-16,1.1025,1.1011,1.106,1.0979,0.09%
20-Jul-16,1.1015,1.1018,1.1032,1.0979,-0.06%
19-Jul-16,1.1022,1.1072,1.1086,1.0998,-0.47%
18-Jul-16,1.1074,1.104,1.1086,1.1035,0.34%
15-Jul-16,1.1036,1.1116,1.115,1.1021,-0.76%
14-Jul-16,1.112,1.1087,1.1166,1.1083,0.27%
13-Jul-16,1.109,1.1059,1.1121,1.1041,0.28%
12-Jul-16,1.1059,1.1056,1.1127,1.1048,0.01%
11-Jul-16,1.1058,1.105,1.1076,1.1014,0.03%
8-Jul-16,1.1055,1.106,1.1115,1.0999,-0.07%
7-Jul-16,1.1063,1.1097,1.1113,1.1049,-0.32%
6-Jul-16,1.1099,1.1074,1.1112,1.1029,0.21%
5-Jul-16,1.1076,1.1153,1.1184,1.1058,-0.72%
4-Jul-16,1.1156,1.114,1.1166,1.1095,0.18%
1-Jul-16,1.1136,1.1103,1.1169,1.1069,0.28%
30-Jun-16,1.1105,1.1123,1.1157,1.1022,-0.18%
29-Jun-16,1.1125,1.1063,1.1131,1.1046,0.53%
28-Jun-16,1.1066,1.1024,1.1112,1.1006,0.36%
27-Jun-16,1.1026,1.1068,1.1087,1.0968,-0.82%
24-Jun-16,1.1117,1.139,1.1434,1.0909,-2.38%
23-Jun-16,1.1388,1.1294,1.1424,1.1293,0.81%
22-Jun-16,1.1297,1.124,1.1339,1.1234,0.49%
21-Jun-16,1.1242,1.131,1.1351,1.1239,-0.64%
20-Jun-16,1.1314,1.1281,1.1386,1.128,0.33%
17-Jun-16,1.1277,1.1223,1.1299,1.1218,0.45%
16-Jun-16,1.1226,1.1257,1.1298,1.1129,-0.29%
15-Jun-16,1.1259,1.1203,1.1299,1.1188,0.46%
14-Jun-16,1.1208,1.1291,1.1304,1.1186,-0.74%
13-Jun-16,1.1292,1.1251,1.1304,1.1231,0.36%
10-Jun-16,1.1251,1.1315,1.1329,1.1243,-0.57%
9-Jun-16,1.1316,1.1397,1.1417,1.1303,-0.68%
8-Jun-16,1.1394,1.1356,1.1412,1.1347,0.32%
7-Jun-16,1.1358,1.1353,1.1382,1.1336,0.03%
6-Jun-16,1.1355,1.1349,1.1396,1.1325,-0.11%
3-Jun-16,1.1367,1.115,1.1377,1.1134,1.94%
2-Jun-16,1.1151,1.1187,1.1221,1.114,-0.33%
1-Jun-16,1.1188,1.113,1.1198,1.1111,0.50%
31-May-16,1.1132,1.1135,1.1176,1.112,-0.13%
30-May-16,1.1146,1.1114,1.1148,1.1096,0.28%
27-May-16,1.1115,1.1192,1.1201,1.1106,-0.71%
26-May-16,1.1194,1.1152,1.1218,1.1142,0.35%
25-May-16,1.1155,1.1139,1.1169,1.1126,0.13%
24-May-16,1.1141,1.1218,1.1228,1.1129,-0.70%
23-May-16,1.1219,1.1215,1.1246,1.1184,-0.04%
20-May-16,1.1224,1.1202,1.1239,1.1192,0.19%
19-May-16,1.1203,1.1215,1.123,1.1178,-0.12%
18-May-16,1.1217,1.1311,1.1327,1.121,-0.86%
17-May-16,1.1314,1.1318,1.135,1.13,-0.05%
16-May-16,1.132,1.1307,1.1345,1.1299,0.11%
13-May-16,1.1308,1.1375,1.1383,1.1281,-0.61%
12-May-16,1.1377,1.1424,1.1434,1.1366,-0.44%
11-May-16,1.1427,1.1371,1.1448,1.1366,0.48%
10-May-16,1.1372,1.1381,1.1413,1.1357,-0.10%
9-May-16,1.1383,1.1399,1.1422,1.1373,-0.19%
6-May-16,1.1405,1.1405,1.1479,1.1384,0.00%
5-May-16,1.1405,1.1485,1.1496,1.1384,-0.71%
4-May-16,1.1487,1.1494,1.153,1.1465,-0.09%
3-May-16,1.1497,1.1531,1.1616,1.1493,-0.30%
2-May-16,1.1532,1.1444,1.1539,1.1443,0.66%
29-Apr-16,1.1456,1.1352,1.1461,1.1333,0.91%
28-Apr-16,1.1353,1.1318,1.137,1.1294,0.28%
27-Apr-16,1.1321,1.1295,1.1363,1.1271,0.19%
26-Apr-16,1.1299,1.1264,1.1339,1.1254,0.29%
25-Apr-16,1.1266,1.1228,1.128,1.1213,0.28%
22-Apr-16,1.1234,1.1287,1.1312,1.1216,-0.48%
21-Apr-16,1.1288,1.1295,1.1396,1.127,-0.08%
20-Apr-16,1.1297,1.1354,1.1388,1.1286,-0.54%
19-Apr-16,1.1358,1.1312,1.1387,1.13,0.39%
18-Apr-16,1.1314,1.1295,1.1334,1.1272,0.27%
15-Apr-16,1.1283,1.1268,1.132,1.1243,0.13%
14-Apr-16,1.1268,1.1272,1.1296,1.1232,-0.05%
13-Apr-16,1.1274,1.1383,1.1393,1.1264,-0.98%
12-Apr-16,1.1386,1.1406,1.1466,1.1345,-0.19%
11-Apr-16,1.1408,1.1405,1.1448,1.1371,0.06%
8-Apr-16,1.1401,1.1376,1.1421,1.1347,0.21%
7-Apr-16,1.1377,1.1396,1.1455,1.1335,-0.19%
6-Apr-16,1.1399,1.1382,1.1434,1.1325,0.13%
5-Apr-16,1.1384,1.1387,1.1406,1.1334,-0.07%
4-Apr-16,1.1392,1.1391,1.1414,1.1355,0.04%
1-Apr-16,1.1387,1.1378,1.1439,1.1332,0.06%
31-Mar-16,1.138,1.1336,1.1413,1.1307,0.37%
30-Mar-16,1.1338,1.1288,1.1366,1.1279,0.42%
29-Mar-16,1.1291,1.1196,1.1305,1.1166,0.85%
28-Mar-16,1.1196,1.1161,1.1221,1.1151,0.27%
25-Mar-16,1.1166,1.1173,1.1189,1.115,-0.07%
24-Mar-16,1.1174,1.1178,1.1188,1.1142,-0.09%
23-Mar-16,1.1184,1.1217,1.1224,1.1157,-0.29%
22-Mar-16,1.1217,1.1242,1.1263,1.1187,-0.21%
21-Mar-16,1.1241,1.1268,1.1286,1.1233,-0.26%
18-Mar-16,1.127,1.1316,1.1339,1.1254,-0.43%
17-Mar-16,1.1319,1.1222,1.1344,1.1203,0.84%
16-Mar-16,1.1225,1.1107,1.1245,1.1055,1.04%
15-Mar-16,1.1109,1.1099,1.1125,1.107,0.03%
14-Mar-16,1.1106,1.1149,1.1177,1.1074,-0.42%
11-Mar-16,1.1153,1.1174,1.1212,1.1078,-0.21%
10-Mar-16,1.1177,1.0997,1.1218,1.082,1.62%
9-Mar-16,1.0999,1.101,1.1037,1.0944,-0.11%
8-Mar-16,1.1011,1.1012,1.1059,1.099,-0.03%
7-Mar-16,1.1014,1.1006,1.1027,1.0938,0.09%
4-Mar-16,1.1004,1.0955,1.1045,1.09,0.43%
3-Mar-16,1.0957,1.0865,1.0974,1.0851,0.82%
2-Mar-16,1.0868,1.0866,1.0881,1.0823,0.01%
1-Mar-16,1.0867,1.087,1.0896,1.0832,-0.06%
29-Feb-16,1.0873,1.093,1.0964,1.0856,-0.56%
26-Feb-16,1.0934,1.1017,1.1071,1.091,-0.81%
25-Feb-16,1.1023,1.1011,1.1052,1.0985,0.09%
24-Feb-16,1.1013,1.1017,1.1047,1.0955,-0.06%
23-Feb-16,1.102,1.1027,1.1055,1.0987,-0.08%
22-Feb-16,1.1029,1.1125,1.1137,1.1,-0.95%
19-Feb-16,1.1135,1.1105,1.114,1.1064,0.25%
18-Feb-16,1.1107,1.1126,1.1153,1.1068,-0.19%
17-Feb-16,1.1128,1.1142,1.118,1.1103,-0.14%
16-Feb-16,1.1144,1.1152,1.1196,1.112,-0.10%
15-Feb-16,1.1155,1.1249,1.1253,1.1125,-0.93%
12-Feb-16,1.126,1.1325,1.1335,1.1212,-0.57%
11-Feb-16,1.1324,1.1289,1.1378,1.1271,0.30%
10-Feb-16,1.129,1.1291,1.1311,1.1158,-0.03%
9-Feb-16,1.1293,1.1195,1.1339,1.1161,0.85%
8-Feb-16,1.1198,1.1156,1.1218,1.1084,0.35%
5-Feb-16,1.1159,1.1206,1.1246,1.1107,-0.44%
4-Feb-16,1.1208,1.1102,1.124,1.1068,0.94%
3-Feb-16,1.1104,1.0916,1.1146,1.0902,1.69%
2-Feb-16,1.0919,1.0888,1.0943,1.0882,0.28%
1-Feb-16,1.0889,1.0831,1.0915,1.0812,0.48%
29-Jan-16,1.0837,1.0936,1.0951,1.0809,-0.93%
28-Jan-16,1.0939,1.0889,1.0969,1.0867,0.42%
27-Jan-16,1.0893,1.0869,1.0917,1.0849,0.19%
26-Jan-16,1.0872,1.0847,1.0876,1.0817,0.21%
25-Jan-16,1.0849,1.0797,1.0858,1.0786,0.48%
22-Jan-16,1.0797,1.0871,1.0879,1.0787,-0.71%
21-Jan-16,1.0874,1.0891,1.0922,1.0777,-0.16%
20-Jan-16,1.0891,1.0908,1.0977,1.0875,-0.16%
19-Jan-16,1.0909,1.0889,1.0941,1.0858,0.15%
18-Jan-16,1.0893,1.0916,1.094,1.0867,-0.22%
15-Jan-16,1.0917,1.0863,1.0987,1.0852,0.48%
14-Jan-16,1.0865,1.0878,1.0945,1.0833,-0.11%
13-Jan-16,1.0877,1.0854,1.0891,1.0803,0.18%
12-Jan-16,1.0857,1.0856,1.0903,1.0818,-0.03%
11-Jan-16,1.086,1.0922,1.0969,1.0846,-0.66%
8-Jan-16,1.0932,1.0931,1.0936,1.0801,-0.04%
7-Jan-16,1.0936,1.0778,1.0941,1.0769,1.44%
6-Jan-16,1.0781,1.0746,1.0802,1.0718,0.31%
5-Jan-16,1.0748,1.0829,1.084,1.0709,-0.78%
4-Jan-16,1.0832,1.0856,1.0949,1.078,-0.26%
1-Jan-16,1.086,1.086,1.0869,1.0843,0.00%
31-Dec-15,1.086,1.0932,1.0938,1.085,-0.67%
30-Dec-15,1.0933,1.0917,1.0947,1.09,0.15%
29-Dec-15,1.0917,1.0967,1.0992,1.0898,-0.46%
28-Dec-15,1.0968,1.0962,1.0995,1.0948,-0.08%
25-Dec-15,1.0977,1.0969,1.0979,1.0941,0.04%
24-Dec-15,1.0973,1.0909,1.0976,1.0899,0.58%
23-Dec-15,1.091,1.0954,1.0958,1.0869,-0.41%
22-Dec-15,1.0955,1.0913,1.0984,1.0901,0.37%
21-Dec-15,1.0915,1.0861,1.094,1.0846,0.43%
18-Dec-15,1.0868,1.0825,1.0877,1.0803,0.40%
17-Dec-15,1.0825,1.0914,1.0916,1.0799,-0.81%
16-Dec-15,1.0913,1.0931,1.1007,1.0886,-0.14%
15-Dec-15,1.0928,1.0991,1.1059,1.0903,-0.58%
14-Dec-15,1.0992,1.0983,1.105,1.0944,0.02%
11-Dec-15,1.099,1.094,1.1033,1.0924,0.46%
10-Dec-15,1.094,1.1026,1.1029,1.0924,-0.77%
9-Dec-15,1.1025,1.0888,1.1041,1.0877,1.20%
8-Dec-15,1.0894,1.0835,1.0901,1.0827,0.54%
7-Dec-15,1.0836,1.0858,1.0888,1.0794,-0.46%
4-Dec-15,1.0886,1.0937,1.0958,1.0834,-0.50%
3-Dec-15,1.0941,1.0613,1.0983,1.0538,3.07%
2-Dec-15,1.0615,1.0629,1.0644,1.0549,-0.16%
1-Dec-15,1.0632,1.0566,1.0637,1.0561,0.64%
30-Nov-15,1.0564,1.0589,1.0596,1.0556,-0.27%
27-Nov-15,1.0593,1.0607,1.064,1.0567,-0.17%
26-Nov-15,1.0611,1.0626,1.0634,1.0598,-0.15%
25-Nov-15,1.0627,1.0641,1.069,1.0565,-0.13%
24-Nov-15,1.0641,1.0633,1.0674,1.0619,0.05%
23-Nov-15,1.0636,1.0645,1.0658,1.0591,-0.09%
20-Nov-15,1.0646,1.0733,1.0745,1.0638,-0.82%
19-Nov-15,1.0734,1.0655,1.0764,1.0652,0.70%
18-Nov-15,1.0659,1.0639,1.0694,1.0615,0.14%
17-Nov-15,1.0644,1.0687,1.0696,1.0629,-0.40%
16-Nov-15,1.0687,1.0749,1.078,1.0672,-0.85%
13-Nov-15,1.0779,1.0813,1.0818,1.0713,-0.35%
12-Nov-15,1.0817,1.0743,1.0829,1.0689,0.68%
11-Nov-15,1.0744,1.0723,1.0774,1.0704,0.20%
10-Nov-15,1.0723,1.0751,1.0763,1.0673,-0.27%
9-Nov-15,1.0752,1.0735,1.0793,1.0716,0.10%
6-Nov-15,1.0741,1.0883,1.0896,1.0706,-1.30%
5-Nov-15,1.0883,1.0863,1.0898,1.0832,0.19%
4-Nov-15,1.0862,1.0962,1.0967,1.0842,-0.96%
3-Nov-15,1.0967,1.1013,1.1032,1.0935,-0.44%
2-Nov-15,1.1015,1.1013,1.1053,1.0999,0.09%
30-Oct-15,1.1005,1.0975,1.1073,1.0964,0.26%
29-Oct-15,1.0977,1.0923,1.0984,1.0903,0.52%
28-Oct-15,1.092,1.105,1.1096,1.0894,-1.17%
27-Oct-15,1.1049,1.1055,1.1079,1.1029,-0.07%
26-Oct-15,1.1057,1.1007,1.1068,1.0987,0.35%
23-Oct-15,1.1018,1.1107,1.1142,1.0993,-0.79%
22-Oct-15,1.1106,1.1338,1.1352,1.1098,-2.05%
21-Oct-15,1.1339,1.1344,1.138,1.1332,-0.05%
20-Oct-15,1.1345,1.1324,1.1387,1.1322,0.16%
19-Oct-15,1.1327,1.1349,1.1382,1.1304,-0.17%
16-Oct-15,1.1346,1.1382,1.1398,1.1333,-0.33%
15-Oct-15,1.1383,1.1473,1.1496,1.1362,-0.79%
14-Oct-15,1.1474,1.1378,1.1489,1.1374,0.83%
13-Oct-15,1.1379,1.1355,1.1413,1.1343,0.20%
12-Oct-15,1.1356,1.1354,1.1397,1.1351,-0.02%
9-Oct-15,1.1358,1.1278,1.1391,1.1265,0.70%
8-Oct-15,1.1279,1.1234,1.1325,1.1231,0.38%
7-Oct-15,1.1236,1.1269,1.1283,1.121,-0.32%
6-Oct-15,1.1272,1.1189,1.1282,1.117,0.78%
5-Oct-15,1.1185,1.1219,1.1289,1.117,-0.23%
2-Oct-15,1.1211,1.1194,1.1319,1.1149,0.14%
1-Oct-15,1.1195,1.1175,1.1209,1.1133,0.16%
30-Sep-15,1.1177,1.1245,1.1262,1.1156,-0.64%
29-Sep-15,1.1249,1.1243,1.1285,1.1192,0.04%
28-Sep-15,1.1245,1.1193,1.1249,1.1146,0.45%
25-Sep-15,1.1195,1.1227,1.1231,1.1114,-0.31%
24-Sep-15,1.123,1.1184,1.1296,1.1163,0.39%
23-Sep-15,1.1186,1.1119,1.1215,1.1103,0.59%
22-Sep-15,1.112,1.1186,1.1209,1.1112,-0.62%
21-Sep-15,1.1189,1.1281,1.1333,1.118,-1.03%
18-Sep-15,1.1305,1.1435,1.146,1.1267,-1.15%
17-Sep-15,1.1437,1.1289,1.1442,1.1283,1.31%
16-Sep-15,1.1289,1.1266,1.1321,1.1212,0.20%
15-Sep-15,1.1266,1.1313,1.1328,1.1257,-0.49%
14-Sep-15,1.1321,1.1335,1.1375,1.1282,-0.17%
11-Sep-15,1.134,1.1278,1.1349,1.1253,0.53%
10-Sep-15,1.128,1.1205,1.1299,1.117,0.65%
9-Sep-15,1.1207,1.1199,1.1219,1.113,0.06%
8-Sep-15,1.12,1.1169,1.1228,1.1151,0.30%
7-Sep-15,1.1167,1.1157,1.1178,1.112,0.18%
4-Sep-15,1.1147,1.1123,1.1181,1.1088,0.22%
3-Sep-15,1.1123,1.1224,1.1245,1.1086,-0.92%
2-Sep-15,1.1226,1.1311,1.132,1.1214,-0.82%
1-Sep-15,1.1319,1.1209,1.1333,1.1204,0.93%
31-Aug-15,1.1215,1.1173,1.1264,1.1159,0.32%
28-Aug-15,1.1179,1.1246,1.1309,1.1155,-0.59%
27-Aug-15,1.1245,1.1312,1.1366,1.1202,-0.63%
26-Aug-15,1.1316,1.1515,1.1562,1.1289,-1.75%
25-Aug-15,1.1517,1.1616,1.1625,1.1396,-0.89%
24-Aug-15,1.162,1.1361,1.1713,1.1361,2.03%
21-Aug-15,1.1389,1.1242,1.1394,1.1226,1.32%
20-Aug-15,1.1241,1.1117,1.1245,1.1105,1.10%
19-Aug-15,1.1119,1.102,1.1137,1.1017,0.89%
18-Aug-15,1.1021,1.108,1.1096,1.1015,-0.54%
17-Aug-15,1.1081,1.1105,1.1125,1.1057,-0.23%
14-Aug-15,1.1106,1.1148,1.1188,1.1096,-0.39%
13-Aug-15,1.1149,1.1156,1.1189,1.1079,-0.07%
12-Aug-15,1.1157,1.1039,1.1213,1.1023,1.06%
11-Aug-15,1.104,1.1019,1.1088,1.0959,0.19%
10-Aug-15,1.1019,1.0966,1.1044,1.0924,0.46%
7-Aug-15,1.0969,1.0927,1.0981,1.0854,0.40%
6-Aug-15,1.0925,1.0907,1.0944,1.0874,0.17%
5-Aug-15,1.0906,1.0881,1.0938,1.0847,0.23%
4-Aug-15,1.0881,1.095,1.099,1.0876,-0.64%
3-Aug-15,1.0951,1.0968,1.0997,1.094,-0.34%
31-Jul-15,1.0988,1.0933,1.1114,1.092,0.50%
30-Jul-15,1.0933,1.0985,1.0992,1.0892,-0.48%
29-Jul-15,1.0986,1.1059,1.1086,1.0965,-0.66%
28-Jul-15,1.1059,1.1087,1.11,1.102,-0.32%
27-Jul-15,1.1094,1.0971,1.1131,1.0967,1.00%
24-Jul-15,1.0984,1.0981,1.0997,1.0924,0.02%
23-Jul-15,1.0982,1.0927,1.1019,1.092,0.44%
22-Jul-15,1.0934,1.0935,1.0966,1.0869,-0.03%
21-Jul-15,1.0937,1.0824,1.097,1.081,1.02%
20-Jul-15,1.0827,1.0831,1.0872,1.0808,-0.03%
17-Jul-15,1.083,1.0873,1.0908,1.0826,-0.42%
16-Jul-15,1.0876,1.0946,1.0963,1.0854,-0.67%
15-Jul-15,1.0949,1.1009,1.1036,1.0928,-0.57%
14-Jul-15,1.1012,1.1001,1.1083,1.0964,0.08%
13-Jul-15,1.1003,1.1105,1.1198,1.0994,-1.44%
10-Jul-15,1.1164,1.1035,1.1218,1.1029,1.14%
9-Jul-15,1.1038,1.1075,1.1125,1.0989,-0.35%
8-Jul-15,1.1077,1.101,1.1094,1.0972,0.58%
7-Jul-15,1.1013,1.1054,1.1061,1.0915,-0.40%
6-Jul-15,1.1057,1.0991,1.1097,1.0967,-0.51%
3-Jul-15,1.1114,1.1084,1.1119,1.1064,0.27%
2-Jul-15,1.1084,1.1052,1.1123,1.103,0.27%
1-Jul-15,1.1054,1.1138,1.1173,1.1041,-0.75%
30-Jun-15,1.1138,1.1234,1.1245,1.1111,-0.87%
29-Jun-15,1.1236,1.103,1.1279,1.0953,0.63%
26-Jun-15,1.1166,1.1205,1.1221,1.1129,-0.34%
25-Jun-15,1.1204,1.1203,1.1227,1.1152,-0.03%
24-Jun-15,1.1207,1.1169,1.1237,1.1154,0.33%
23-Jun-15,1.117,1.134,1.1348,1.1134,-1.51%
22-Jun-15,1.1341,1.1362,1.1411,1.1311,-0.11%
19-Jun-15,1.1353,1.1359,1.1393,1.1291,-0.06%
18-Jun-15,1.136,1.1335,1.1438,1.1329,0.20%
17-Jun-15,1.1337,1.1247,1.136,1.1211,0.79%
16-Jun-15,1.1248,1.1281,1.1331,1.1204,-0.31%
15-Jun-15,1.1283,1.1225,1.1295,1.1188,0.12%
12-Jun-15,1.1269,1.1256,1.1298,1.115,0.10%
11-Jun-15,1.1258,1.1324,1.1332,1.1182,-0.60%
10-Jun-15,1.1326,1.1283,1.1386,1.1259,0.38%
9-Jun-15,1.1283,1.1291,1.1345,1.1213,-0.08%
8-Jun-15,1.1292,1.1112,1.1306,1.108,1.61%
5-Jun-15,1.1113,1.1237,1.1281,1.1048,-1.12%
4-Jun-15,1.1239,1.1274,1.1381,1.1225,-0.32%
3-Jun-15,1.1275,1.1151,1.1284,1.1078,1.08%
2-Jun-15,1.1155,1.0925,1.1194,1.0913,2.08%
1-Jun-15,1.0928,1.0986,1.0991,1.0886,-0.55%
29-May-15,1.0988,1.0947,1.1006,1.0925,0.36%
28-May-15,1.0949,1.0903,1.096,1.0867,0.40%
27-May-15,1.0905,1.0871,1.0931,1.0818,0.29%
26-May-15,1.0874,1.0977,1.0984,1.0862,-0.95%
25-May-15,1.0978,1.1003,1.1012,1.0958,-0.36%
22-May-15,1.1018,1.1112,1.1211,1.1001,-0.85%
21-May-15,1.1113,1.1092,1.1181,1.1079,0.18%
20-May-15,1.1093,1.1148,1.1156,1.1061,-0.51%
19-May-15,1.115,1.1314,1.1328,1.1117,-1.47%
18-May-15,1.1316,1.144,1.145,1.1297,-1.20%
15-May-15,1.1453,1.1408,1.1467,1.1323,0.38%
14-May-15,1.141,1.1357,1.1447,1.1339,0.46%
13-May-15,1.1358,1.1212,1.1384,1.1201,1.28%
12-May-15,1.1214,1.1154,1.1278,1.1133,0.53%
11-May-15,1.1155,1.1196,1.1207,1.113,-0.44%
8-May-15,1.1204,1.1265,1.1289,1.1177,-0.55%
7-May-15,1.1266,1.1346,1.1393,1.1236,-0.78%
6-May-15,1.1354,1.1184,1.1373,1.1174,1.50%
5-May-15,1.1186,1.1145,1.1223,1.1065,0.36%
4-May-15,1.1146,1.12,1.1226,1.1121,-0.49%
1-May-15,1.1201,1.1221,1.1291,1.1174,-0.20%
30-Apr-15,1.1224,1.1128,1.1268,1.107,0.83%
29-Apr-15,1.1132,1.098,1.1189,1.0958,1.38%
28-Apr-15,1.0981,1.0892,1.0992,1.0858,0.84%
27-Apr-15,1.0889,1.087,1.0928,1.0818,0.14%
24-Apr-15,1.0874,1.0823,1.0901,1.0783,0.44%
23-Apr-15,1.0826,1.0724,1.0848,1.0665,0.92%
