Date,Price,Open,High,Low,Change %
8-Sep-16,1.3296,1.3338,1.3377,1.328,-0.31%
7-Sep-16,1.3338,1.3437,1.3441,1.3316,-0.75%
6-Sep-16,1.3439,1.3301,1.3447,1.3292,1.01%
5-Sep-16,1.3304,1.3295,1.3379,1.3286,0.08%
2-Sep-16,1.3293,1.3267,1.3356,1.325,0.19%
1-Sep-16,1.3268,1.3138,1.3318,1.3124,0.99%
31-Aug-16,1.3138,1.3076,1.3158,1.3064,0.42%
30-Aug-16,1.3083,1.3108,1.3121,1.3058,-0.15%
29-Aug-16,1.3103,1.3132,1.314,1.3056,-0.27%
26-Aug-16,1.3139,1.3189,1.3281,1.3118,-0.39%
25-Aug-16,1.3191,1.3231,1.3264,1.3164,-0.32%
24-Aug-16,1.3233,1.3191,1.3274,1.3158,0.28%
23-Aug-16,1.3196,1.3132,1.3215,1.3126,0.43%
22-Aug-16,1.3139,1.3058,1.3158,1.3026,0.49%
19-Aug-16,1.3075,1.3171,1.3186,1.302,-0.71%
18-Aug-16,1.3168,1.3041,1.3174,1.3031,0.97%
17-Aug-16,1.3042,1.3043,1.3089,1.2976,-0.02%
16-Aug-16,1.3045,1.2877,1.3052,1.2872,1.28%
15-Aug-16,1.288,1.2919,1.2945,1.2863,-0.33%
12-Aug-16,1.2923,1.2955,1.3039,1.29,-0.25%
11-Aug-16,1.2955,1.3005,1.3028,1.2934,-0.43%
10-Aug-16,1.3011,1.3003,1.3096,1.2988,0.07%
9-Aug-16,1.3002,1.3038,1.3053,1.2954,-0.28%
8-Aug-16,1.3039,1.3055,1.3097,1.3025,-0.26%
5-Aug-16,1.3073,1.3105,1.3178,1.3019,-0.27%
4-Aug-16,1.3108,1.3324,1.3349,1.3099,-1.65%
3-Aug-16,1.3328,1.3355,1.3373,1.3278,-0.22%
2-Aug-16,1.3357,1.3179,1.3366,1.3169,1.36%
1-Aug-16,1.3178,1.3229,1.3276,1.316,-0.40%
29-Jul-16,1.3231,1.3164,1.3305,1.3145,0.50%
28-Jul-16,1.3165,1.3218,1.3249,1.3115,-0.42%
27-Jul-16,1.3221,1.3131,1.3235,1.307,0.68%
26-Jul-16,1.3132,1.3135,1.3179,1.3055,-0.07%
25-Jul-16,1.3141,1.3111,1.3165,1.3093,0.23%
22-Jul-16,1.3111,1.3231,1.3294,1.3076,-0.93%
21-Jul-16,1.3234,1.3206,1.3276,1.3156,0.18%
20-Jul-16,1.321,1.3109,1.3227,1.3061,0.76%
19-Jul-16,1.3111,1.3254,1.3276,1.3071,-1.09%
18-Jul-16,1.3256,1.3167,1.3313,1.3162,0.48%
15-Jul-16,1.3193,1.3341,1.3481,1.313,-1.12%
14-Jul-16,1.3342,1.3141,1.3475,1.3101,1.48%
13-Jul-16,1.3147,1.3246,1.3338,1.313,-0.72%
12-Jul-16,1.3243,1.2989,1.3296,1.2968,1.92%
11-Jul-16,1.2994,1.2949,1.3018,1.2849,0.29%
8-Jul-16,1.2956,1.2907,1.3018,1.2876,0.36%
7-Jul-16,1.291,1.2929,1.305,1.2872,-0.16%
6-Jul-16,1.2931,1.3018,1.303,1.2796,-0.71%
5-Jul-16,1.3023,1.3287,1.3296,1.2997,-2.01%
4-Jul-16,1.329,1.3246,1.334,1.3227,0.21%
1-Jul-16,1.3262,1.3306,1.335,1.3243,-0.37%
30-Jun-16,1.3311,1.3428,1.35,1.3202,-0.86%
29-Jun-16,1.3426,1.334,1.3535,1.3283,0.63%
28-Jun-16,1.3342,1.3223,1.342,1.3196,0.93%
27-Jun-16,1.3219,1.3563,1.3564,1.3118,-3.37%
24-Jun-16,1.368,1.487,1.502,1.3224,-8.06%
23-Jun-16,1.4879,1.4705,1.4947,1.4699,1.16%
22-Jun-16,1.4708,1.4644,1.4777,1.4639,0.42%
21-Jun-16,1.4647,1.4698,1.4783,1.4612,-0.35%
20-Jun-16,1.4699,1.4349,1.4722,1.4349,2.37%
17-Jun-16,1.4358,1.4202,1.4388,1.4194,1.09%
16-Jun-16,1.4203,1.4203,1.4253,1.401,-0.01%
15-Jun-16,1.4205,1.4112,1.4222,1.4089,0.62%
14-Jun-16,1.4117,1.4271,1.4273,1.4089,-1.09%
13-Jun-16,1.4272,1.4256,1.4327,1.4112,0.10%
10-Jun-16,1.4258,1.4458,1.4474,1.4177,-1.39%
9-Jun-16,1.4459,1.4499,1.4528,1.4445,-0.30%
8-Jun-16,1.4502,1.454,1.46,1.4496,-0.29%
7-Jun-16,1.4544,1.4439,1.4645,1.4433,0.71%
6-Jun-16,1.4442,1.4513,1.4526,1.435,-0.54%
3-Jun-16,1.452,1.4418,1.4582,1.4397,0.66%
2-Jun-16,1.4425,1.4414,1.4474,1.4402,0.06%
1-Jun-16,1.4416,1.4477,1.4508,1.4384,-0.43%
31-May-16,1.4478,1.4638,1.4724,1.4461,-1.10%
30-May-16,1.4639,1.4623,1.4641,1.4585,0.10%
27-May-16,1.4625,1.4666,1.4693,1.46,-0.31%
26-May-16,1.467,1.4694,1.4744,1.4638,-0.18%
25-May-16,1.4696,1.4634,1.473,1.4599,0.41%
24-May-16,1.4636,1.4482,1.4646,1.4468,1.04%
23-May-16,1.4485,1.4503,1.455,1.444,-0.11%
20-May-16,1.4501,1.461,1.4615,1.4481,-0.76%
19-May-16,1.4612,1.4595,1.4666,1.4559,0.11%
18-May-16,1.4596,1.4458,1.4635,1.44,0.91%
17-May-16,1.4464,1.4396,1.4526,1.4392,0.44%
16-May-16,1.4401,1.4347,1.4421,1.433,0.27%
13-May-16,1.4362,1.4449,1.4458,1.4338,-0.61%
12-May-16,1.445,1.4445,1.4534,1.4404,0.01%
11-May-16,1.4448,1.4436,1.4488,1.4392,0.05%
10-May-16,1.4441,1.4406,1.4478,1.4386,0.24%
9-May-16,1.4407,1.4428,1.4479,1.4372,-0.16%
6-May-16,1.443,1.4481,1.4544,1.4411,-0.39%
5-May-16,1.4486,1.4494,1.4533,1.4441,-0.04%
4-May-16,1.4492,1.4535,1.4572,1.4459,-0.29%
3-May-16,1.4534,1.4672,1.477,1.4527,-0.95%
2-May-16,1.4673,1.4609,1.4697,1.4576,0.41%
29-Apr-16,1.4613,1.4607,1.4671,1.4575,0.02%
28-Apr-16,1.461,1.4539,1.4623,1.4521,0.46%
27-Apr-16,1.4543,1.458,1.4624,1.4471,-0.27%
26-Apr-16,1.4582,1.4481,1.464,1.4474,0.69%
25-Apr-16,1.4482,1.4412,1.4521,1.44,0.55%
22-Apr-16,1.4403,1.4321,1.4451,1.431,0.56%
21-Apr-16,1.4323,1.4331,1.4441,1.4298,-0.07%
20-Apr-16,1.4333,1.4391,1.4411,1.4325,-0.42%
19-Apr-16,1.4393,1.4275,1.442,1.4266,0.81%
18-Apr-16,1.4278,1.422,1.4294,1.4129,0.58%
15-Apr-16,1.4195,1.4154,1.4241,1.413,0.29%
14-Apr-16,1.4154,1.4202,1.4212,1.4088,-0.34%
13-Apr-16,1.4203,1.4273,1.428,1.419,-0.50%
12-Apr-16,1.4275,1.4238,1.4349,1.4194,0.24%
11-Apr-16,1.4241,1.4122,1.4286,1.4102,0.81%
8-Apr-16,1.4126,1.4055,1.4144,1.4038,0.49%
7-Apr-16,1.4057,1.4117,1.4159,1.4044,-0.45%
6-Apr-16,1.4121,1.4159,1.4171,1.4004,-0.28%
5-Apr-16,1.4161,1.4261,1.4281,1.412,-0.72%
4-Apr-16,1.4263,1.4218,1.4322,1.4188,0.26%
1-Apr-16,1.4226,1.4359,1.4379,1.4169,-0.95%
31-Mar-16,1.4362,1.4376,1.4428,1.4324,-0.11%
30-Mar-16,1.4378,1.4378,1.446,1.4358,-0.05%
29-Mar-16,1.4385,1.4252,1.4409,1.4192,0.92%
28-Mar-16,1.4254,1.4127,1.4282,1.4116,0.78%
25-Mar-16,1.4143,1.4152,1.4159,1.4107,-0.08%
24-Mar-16,1.4154,1.4113,1.4184,1.4055,0.26%
23-Mar-16,1.4117,1.4205,1.4228,1.408,-0.64%
22-Mar-16,1.4208,1.4366,1.4398,1.4188,-1.11%
21-Mar-16,1.4367,1.4479,1.4481,1.4362,-0.79%
18-Mar-16,1.4481,1.4479,1.4517,1.4408,0.01%
17-Mar-16,1.4479,1.4257,1.4503,1.4219,1.54%
16-Mar-16,1.426,1.4147,1.4275,1.4051,0.76%
15-Mar-16,1.4153,1.4299,1.4309,1.4137,-1.04%
14-Mar-16,1.4302,1.4382,1.4391,1.4289,-0.59%
11-Mar-16,1.4387,1.4278,1.4438,1.4251,0.75%
10-Mar-16,1.428,1.4215,1.4322,1.4116,0.44%
9-Mar-16,1.4218,1.4214,1.4244,1.4174,0.01%
8-Mar-16,1.4216,1.4264,1.4276,1.4171,-0.34%
7-Mar-16,1.4265,1.4231,1.4284,1.4132,0.27%
4-Mar-16,1.4227,1.4176,1.4249,1.4105,0.34%
3-Mar-16,1.4179,1.4076,1.4196,1.403,0.72%
2-Mar-16,1.4078,1.3946,1.4094,1.3912,0.93%
1-Mar-16,1.3948,1.3916,1.4019,1.3902,0.23%
29-Feb-16,1.3916,1.3868,1.3947,1.3833,0.33%
26-Feb-16,1.387,1.396,1.4045,1.3852,-0.67%
25-Feb-16,1.3963,1.3923,1.3997,1.3897,0.26%
24-Feb-16,1.3927,1.4021,1.4029,1.3876,-0.68%
23-Feb-16,1.4022,1.4148,1.4156,1.4004,-0.90%
22-Feb-16,1.415,1.4308,1.432,1.4056,-1.78%
19-Feb-16,1.4406,1.433,1.441,1.4245,0.48%
18-Feb-16,1.4337,1.4294,1.4399,1.4254,0.28%
17-Feb-16,1.4297,1.4301,1.4342,1.4233,-0.06%
16-Feb-16,1.4305,1.4435,1.4518,1.4276,-0.90%
15-Feb-16,1.4435,1.4499,1.4537,1.4411,-0.50%
12-Feb-16,1.4507,1.4476,1.4571,1.4441,0.21%
11-Feb-16,1.4477,1.452,1.4565,1.4382,-0.31%
10-Feb-16,1.4522,1.4466,1.4579,1.4446,0.34%
9-Feb-16,1.4473,1.4428,1.4517,1.4376,0.28%
8-Feb-16,1.4432,1.45,1.4547,1.4351,-0.49%
5-Feb-16,1.4503,1.4588,1.4594,1.445,-0.59%
4-Feb-16,1.4589,1.46,1.467,1.4527,-0.10%
3-Feb-16,1.4604,1.4409,1.4653,1.4381,1.35%
2-Feb-16,1.441,1.4432,1.4447,1.4324,-0.16%
1-Feb-16,1.4433,1.4239,1.4448,1.4224,1.31%
29-Jan-16,1.4247,1.436,1.4416,1.4147,-0.80%
28-Jan-16,1.4362,1.4231,1.4412,1.4229,0.91%
27-Jan-16,1.4233,1.4348,1.4359,1.4226,-0.83%
26-Jan-16,1.4352,1.4247,1.4368,1.4171,0.72%
25-Jan-16,1.4249,1.4268,1.4311,1.4221,-0.11%
22-Jan-16,1.4265,1.4219,1.4364,1.4202,0.33%
21-Jan-16,1.4218,1.4188,1.4249,1.4079,0.19%
20-Jan-16,1.4191,1.4153,1.422,1.4123,0.23%
19-Jan-16,1.4158,1.424,1.4341,1.4127,-0.60%
18-Jan-16,1.4244,1.4259,1.4325,1.4233,-0.10%
15-Jan-16,1.4258,1.4412,1.4431,1.4247,-1.08%
14-Jan-16,1.4414,1.4403,1.4446,1.4358,0.05%
13-Jan-16,1.4407,1.4443,1.4476,1.4378,-0.26%
12-Jan-16,1.4444,1.4538,1.4561,1.435,-0.69%
11-Jan-16,1.4544,1.452,1.4608,1.4491,0.17%
8-Jan-16,1.452,1.4614,1.4647,1.4504,-0.67%
7-Jan-16,1.4618,1.4628,1.4643,1.453,-0.06%
6-Jan-16,1.4627,1.4674,1.4683,1.46,-0.31%
5-Jan-16,1.4672,1.4711,1.4726,1.4636,-0.31%
4-Jan-16,1.4717,1.4746,1.4815,1.4661,-0.21%
1-Jan-16,1.4748,1.4734,1.4753,1.4734,0.06%
31-Dec-15,1.4739,1.4812,1.4845,1.4722,-0.52%
30-Dec-15,1.4816,1.4811,1.4852,1.479,0.03%
29-Dec-15,1.4812,1.4876,1.4915,1.4783,-0.44%
28-Dec-15,1.4877,1.4909,1.4935,1.487,-0.38%
25-Dec-15,1.4933,1.4914,1.4948,1.4878,0.11%
24-Dec-15,1.4917,1.4869,1.4947,1.4861,0.30%
23-Dec-15,1.4872,1.4827,1.4904,1.4815,0.32%
22-Dec-15,1.4825,1.488,1.4908,1.4802,-0.40%
21-Dec-15,1.4885,1.4896,1.4935,1.4875,-0.06%
18-Dec-15,1.4894,1.49,1.4951,1.4883,-0.05%
17-Dec-15,1.4901,1.4999,1.5004,1.4862,-0.69%
16-Dec-15,1.5004,1.5033,1.5102,1.4962,-0.21%
15-Dec-15,1.5035,1.5141,1.5186,1.5025,-0.71%
14-Dec-15,1.5142,1.5215,1.5232,1.5105,-0.49%
11-Dec-15,1.5217,1.5159,1.524,1.5123,0.38%
10-Dec-15,1.5159,1.5174,1.5202,1.511,-0.14%
9-Dec-15,1.5181,1.5007,1.5191,1.5001,1.15%
8-Dec-15,1.5008,1.5054,1.5062,1.4954,-0.30%
7-Dec-15,1.5053,1.5097,1.5116,1.504,-0.39%
4-Dec-15,1.5112,1.5143,1.5157,1.5076,-0.22%
3-Dec-15,1.5146,1.4949,1.516,1.4902,1.30%
2-Dec-15,1.4951,1.5079,1.5087,1.4893,-0.86%
1-Dec-15,1.5081,1.5054,1.5126,1.5048,0.17%
30-Nov-15,1.5056,1.5036,1.5071,1.4991,0.13%
27-Nov-15,1.5037,1.51,1.5109,1.5028,-0.43%
26-Nov-15,1.5102,1.5128,1.5133,1.5063,-0.17%
25-Nov-15,1.5128,1.5076,1.5137,1.5053,0.27%
24-Nov-15,1.5087,1.5122,1.5159,1.5051,-0.25%
23-Nov-15,1.5125,1.5186,1.5197,1.5104,-0.44%
20-Nov-15,1.5192,1.5289,1.5312,1.518,-0.64%
19-Nov-15,1.529,1.5235,1.5336,1.5222,0.35%
18-Nov-15,1.5237,1.5209,1.5249,1.5185,0.15%
17-Nov-15,1.5214,1.5199,1.524,1.5153,0.10%
16-Nov-15,1.5199,1.5235,1.5229,1.5179,-0.22%
13-Nov-15,1.5233,1.5231,1.5266,1.5185,0.01%
12-Nov-15,1.5231,1.5207,1.5246,1.5171,0.12%
11-Nov-15,1.5212,1.5116,1.5226,1.5112,0.63%
10-Nov-15,1.5117,1.5112,1.5146,1.5089,0.01%
9-Nov-15,1.5115,1.5047,1.5128,1.5038,0.43%
6-Nov-15,1.505,1.5204,1.5221,1.5023,-1.03%
5-Nov-15,1.5206,1.5384,1.5402,1.5201,-1.15%
4-Nov-15,1.5383,1.5418,1.5444,1.5356,-0.25%
3-Nov-15,1.5421,1.5414,1.5448,1.5357,0.03%
2-Nov-15,1.5416,1.5449,1.5498,1.5401,-0.08%
30-Oct-15,1.5429,1.5309,1.5468,1.5302,0.77%
29-Oct-15,1.5311,1.526,1.5326,1.524,0.33%
28-Oct-15,1.5261,1.5297,1.5347,1.5245,-0.23%
27-Oct-15,1.5296,1.5352,1.536,1.528,-0.35%
26-Oct-15,1.535,1.5307,1.5382,1.5301,0.24%
23-Oct-15,1.5314,1.5392,1.542,1.5302,-0.52%
22-Oct-15,1.5394,1.5416,1.5509,1.5367,-0.16%
21-Oct-15,1.5419,1.544,1.548,1.5408,-0.14%
20-Oct-15,1.5441,1.5463,1.5505,1.5431,-0.16%
19-Oct-15,1.5466,1.5431,1.55,1.5425,0.20%
16-Oct-15,1.5435,1.5452,1.5487,1.5427,-0.14%
15-Oct-15,1.5457,1.5473,1.5513,1.5413,-0.13%
14-Oct-15,1.5477,1.5245,1.5498,1.5244,1.50%
13-Oct-15,1.5249,1.5347,1.5391,1.5198,-0.63%
12-Oct-15,1.5345,1.5318,1.5374,1.5309,0.27%
9-Oct-15,1.5304,1.5346,1.5384,1.5297,-0.29%
8-Oct-15,1.5349,1.5314,1.5377,1.5258,0.20%
7-Oct-15,1.5318,1.5224,1.5344,1.5218,0.60%
6-Oct-15,1.5227,1.5143,1.5248,1.5137,0.55%
5-Oct-15,1.5144,1.5177,1.5244,1.5134,-0.25%
2-Oct-15,1.5182,1.5126,1.5238,1.5123,0.35%
1-Oct-15,1.5129,1.5127,1.518,1.5106,0.00%
30-Sep-15,1.5129,1.5147,1.5214,1.5105,-0.15%
29-Sep-15,1.5151,1.5171,1.5208,1.5126,-0.15%
28-Sep-15,1.5174,1.5181,1.5243,1.5155,-0.05%
25-Sep-15,1.5182,1.524,1.5261,1.5133,-0.39%
24-Sep-15,1.5241,1.524,1.5289,1.5198,-0.03%
23-Sep-15,1.5246,1.5359,1.537,1.5218,-0.77%
22-Sep-15,1.5365,1.5502,1.5531,1.5338,-0.92%
21-Sep-15,1.5508,1.5533,1.5569,1.5478,-0.15%
18-Sep-15,1.5532,1.5588,1.5659,1.5512,-0.38%
17-Sep-15,1.5591,1.5488,1.5632,1.5484,0.63%
16-Sep-15,1.5493,1.534,1.5529,1.5327,0.98%
15-Sep-15,1.5342,1.5424,1.5457,1.5325,-0.54%
14-Sep-15,1.5426,1.542,1.5473,1.5371,-0.03%
11-Sep-15,1.543,1.544,1.5465,1.5398,-0.10%
10-Sep-15,1.5446,1.5364,1.5477,1.5336,0.51%
9-Sep-15,1.5368,1.5395,1.5409,1.5347,-0.18%
8-Sep-15,1.5396,1.5274,1.5413,1.5266,0.83%
7-Sep-15,1.527,1.5178,1.5289,1.5168,0.65%
4-Sep-15,1.5171,1.5255,1.5275,1.516,-0.56%
3-Sep-15,1.5257,1.5296,1.5315,1.5217,-0.29%
2-Sep-15,1.5301,1.53,1.5327,1.5263,-0.01%
1-Sep-15,1.5303,1.5342,1.5408,1.5297,-0.26%
31-Aug-15,1.5343,1.5393,1.5437,1.5335,-0.32%
28-Aug-15,1.5393,1.5399,1.5445,1.5333,-0.05%
27-Aug-15,1.54,1.5459,1.5509,1.5368,-0.38%
26-Aug-15,1.5459,1.5686,1.572,1.5449,-1.46%
25-Aug-15,1.5688,1.5776,1.582,1.5677,-0.56%
24-Aug-15,1.5776,1.5699,1.5803,1.5628,0.50%
21-Aug-15,1.5697,1.5685,1.5725,1.5655,0.06%
20-Aug-15,1.5688,1.5677,1.5702,1.5604,0.06%
19-Aug-15,1.5679,1.5656,1.57,1.5633,0.11%
18-Aug-15,1.5661,1.5586,1.5722,1.556,0.47%
17-Aug-15,1.5587,1.564,1.5692,1.5577,-0.38%
14-Aug-15,1.5646,1.5606,1.566,1.5586,0.22%
13-Aug-15,1.5611,1.5607,1.5639,1.5572,-0.03%
12-Aug-15,1.5615,1.5568,1.5661,1.5532,0.27%
11-Aug-15,1.5573,1.5586,1.5613,1.5552,-0.09%
10-Aug-15,1.5587,1.549,1.5605,1.5455,0.59%
7-Aug-15,1.5496,1.5508,1.5545,1.5422,-0.10%
6-Aug-15,1.5512,1.56,1.5638,1.5466,-0.58%
5-Aug-15,1.5602,1.5561,1.5653,1.5524,0.25%
4-Aug-15,1.5563,1.5586,1.5636,1.5554,-0.16%
3-Aug-15,1.5588,1.5623,1.5648,1.5562,-0.23%
31-Jul-15,1.5624,1.56,1.5679,1.5547,0.15%
30-Jul-15,1.5601,1.5595,1.5639,1.556,-0.02%
29-Jul-15,1.5604,1.5611,1.5692,1.5586,-0.04%
28-Jul-15,1.5611,1.5556,1.5629,1.5526,0.34%
27-Jul-15,1.5558,1.5508,1.5596,1.5489,0.28%
24-Jul-15,1.5514,1.5512,1.5527,1.5465,0.00%
23-Jul-15,1.5514,1.5614,1.5673,1.5498,-0.64%
22-Jul-15,1.5614,1.5557,1.5646,1.5544,0.36%
21-Jul-15,1.5558,1.556,1.5592,1.5527,-0.05%
20-Jul-15,1.5566,1.5607,1.563,1.5536,-0.28%
17-Jul-15,1.5609,1.5609,1.5672,1.5554,-0.01%
16-Jul-15,1.561,1.5637,1.5654,1.5557,-0.17%
15-Jul-15,1.5637,1.5632,1.5676,1.5575,0.01%
14-Jul-15,1.5636,1.5485,1.5644,1.5449,0.95%
13-Jul-15,1.5489,1.5503,1.5591,1.5477,-0.24%
10-Jul-15,1.5526,1.5379,1.5552,1.5361,0.95%
9-Jul-15,1.538,1.5358,1.5423,1.5341,0.12%
8-Jul-15,1.5361,1.5461,1.5468,1.5328,-0.65%
7-Jul-15,1.5462,1.56,1.561,1.5412,-0.93%
6-Jul-15,1.5607,1.5533,1.5634,1.553,0.23%
3-Jul-15,1.5571,1.5607,1.5646,1.5555,-0.24%
2-Jul-15,1.5609,1.5613,1.5641,1.556,-0.06%
1-Jul-15,1.5618,1.5708,1.5737,1.5589,-0.59%
30-Jun-15,1.571,1.5737,1.5778,1.569,-0.18%
29-Jun-15,1.5738,1.5692,1.5789,1.5664,-0.09%
26-Jun-15,1.5752,1.5744,1.5768,1.5706,0.03%
25-Jun-15,1.5747,1.5702,1.5773,1.5674,0.26%
24-Jun-15,1.5706,1.5727,1.5806,1.5666,-0.16%
23-Jun-15,1.5731,1.5819,1.5833,1.5704,-0.59%
22-Jun-15,1.5825,1.5867,1.5912,1.5803,-0.37%
19-Jun-15,1.5884,1.5879,1.5897,1.5833,0.02%
18-Jun-15,1.5881,1.5831,1.593,1.5803,0.30%
17-Jun-15,1.5833,1.5646,1.585,1.5623,1.18%
16-Jun-15,1.5649,1.5599,1.5657,1.5539,0.31%
15-Jun-15,1.5601,1.5561,1.5614,1.5485,0.27%
12-Jun-15,1.5559,1.5512,1.5602,1.5465,0.26%
11-Jun-15,1.5518,1.5526,1.5538,1.542,-0.08%
10-Jun-15,1.5531,1.5384,1.5554,1.5366,0.94%
9-Jun-15,1.5386,1.5348,1.5391,1.5256,0.23%
8-Jun-15,1.535,1.5259,1.5365,1.5219,0.51%
5-Jun-15,1.5272,1.536,1.5371,1.5188,-0.61%
4-Jun-15,1.5366,1.5339,1.5442,1.5302,0.16%
3-Jun-15,1.5341,1.5342,1.538,1.5249,-0.02%
2-Jun-15,1.5344,1.52,1.5368,1.5178,0.94%
1-Jun-15,1.5201,1.5291,1.5305,1.5168,-0.59%
29-May-15,1.5291,1.5314,1.5345,1.5234,-0.16%
28-May-15,1.5316,1.5354,1.5388,1.5259,-0.25%
27-May-15,1.5355,1.5383,1.5439,1.5299,-0.19%
26-May-15,1.5385,1.5465,1.5479,1.5352,-0.56%
25-May-15,1.5471,1.548,1.5512,1.5454,-0.12%
22-May-15,1.549,1.566,1.5691,1.5455,-1.10%
21-May-15,1.5662,1.5531,1.5701,1.552,0.80%
20-May-15,1.5537,1.5507,1.5591,1.547,0.17%
19-May-15,1.551,1.5647,1.5671,1.5445,-0.91%
18-May-15,1.5653,1.573,1.5751,1.5634,-0.45%
15-May-15,1.5723,1.5774,1.5809,1.5699,-0.34%
14-May-15,1.5776,1.5742,1.5817,1.5726,0.20%
13-May-15,1.5745,1.5664,1.577,1.5631,0.47%
12-May-15,1.5671,1.5584,1.5717,1.5554,0.54%
11-May-15,1.5587,1.5444,1.5614,1.5391,0.85%
8-May-15,1.5456,1.5244,1.5525,1.5242,1.38%
7-May-15,1.5246,1.5242,1.5276,1.5162,0.01%
6-May-15,1.5245,1.5177,1.5292,1.5148,0.41%
5-May-15,1.5183,1.5119,1.5219,1.5087,0.42%
4-May-15,1.512,1.5141,1.5176,1.5088,-0.14%
1-May-15,1.5141,1.5349,1.5398,1.5112,-1.37%
30-Apr-15,1.5351,1.5438,1.5492,1.5301,-0.58%
29-Apr-15,1.544,1.5338,1.55,1.5325,0.67%
28-Apr-15,1.5338,1.5237,1.5343,1.5174,0.66%
27-Apr-15,1.5238,1.5167,1.5266,1.5105,0.32%
24-Apr-15,1.5189,1.5053,1.5191,1.5025,0.87%
23-Apr-15,1.5058,1.5033,1.5071,1.4957,0.15%
22-Apr-15,1.5036,1.4921,1.5084,1.491,0.74%
21-Apr-15,1.4926,1.4903,1.4978,1.4853,0.13%
20-Apr-15,1.4906,1.4957,1.4986,1.4886,-0.37%
17-Apr-15,1.4962,1.4931,1.5055,1.4914,0.18%
16-Apr-15,1.4935,1.4838,1.4971,1.481,0.63%
15-Apr-15,1.4842,1.4776,1.4857,1.4699,0.42%
14-Apr-15,1.478,1.467,1.4805,1.4601,0.71%
13-Apr-15,1.4676,1.4632,1.4687,1.4563,0.31%
10-Apr-15,1.4631,1.4709,1.4727,1.4585,-0.56%
9-Apr-15,1.4714,1.4865,1.4888,1.468,-1.03%
8-Apr-15,1.4867,1.4803,1.4974,1.4801,0.40%
7-Apr-15,1.4808,1.4877,1.4922,1.4798,-0.49%
6-Apr-15,1.4881,1.4919,1.4983,1.4867,-0.27%
3-Apr-15,1.4921,1.4825,1.4945,1.4808,0.62%
2-Apr-15,1.4829,1.4821,1.487,1.4774,0.04%
1-Apr-15,1.4823,1.4815,1.4873,1.4737,0.03%
31-Mar-15,1.4818,1.4809,1.4873,1.4752,0.05%
30-Mar-15,1.481,1.4877,1.4903,1.4751,-0.45%
27-Mar-15,1.4877,1.4848,1.4924,1.4794,0.18%
26-Mar-15,1.485,1.4879,1.4995,1.4805,-0.21%
25-Mar-15,1.4881,1.4849,1.4955,1.4826,0.20%
24-Mar-15,1.4851,1.495,1.4986,1.4838,-0.68%
23-Mar-15,1.4952,1.4967,1.499,1.4837,0.01%
20-Mar-15,1.4951,1.4751,1.499,1.472,1.35%
19-Mar-15,1.4752,1.4976,1.5013,1.4685,-1.51%
18-Mar-15,1.4978,1.4743,1.5149,1.4632,1.58%
17-Mar-15,1.4745,1.4826,1.4845,1.4721,-0.57%
16-Mar-15,1.4829,1.4741,1.4854,1.4728,0.58%
13-Mar-15,1.4744,1.4882,1.4897,1.4697,-0.93%
12-Mar-15,1.4883,1.4926,1.5027,1.4847,-0.31%
11-Mar-15,1.4929,1.5065,1.51,1.4892,-0.94%
10-Mar-15,1.507,1.5128,1.5133,1.5027,-0.39%
9-Mar-15,1.5129,1.5038,1.5136,1.5023,0.61%
6-Mar-15,1.5037,1.5238,1.5257,1.5027,-1.34%
5-Mar-15,1.5241,1.5263,1.527,1.5213,-0.15%
4-Mar-15,1.5264,1.536,1.5373,1.5248,-0.63%
3-Mar-15,1.5361,1.5361,1.5399,1.5342,-0.02%
2-Mar-15,1.5364,1.5435,1.5445,1.5347,-0.45%
27-Feb-15,1.5434,1.5403,1.546,1.5381,0.18%
26-Feb-15,1.5406,1.5527,1.5553,1.539,-0.79%
25-Feb-15,1.5529,1.5451,1.5539,1.5442,0.48%
24-Feb-15,1.5455,1.5454,1.5475,1.54,-0.01%
23-Feb-15,1.5457,1.5393,1.5478,1.5329,0.37%
20-Feb-15,1.54,1.5411,1.5435,1.5341,-0.08%
19-Feb-15,1.5413,1.5432,1.5466,1.5401,-0.14%
18-Feb-15,1.5435,1.5352,1.5483,1.5339,0.53%
17-Feb-15,1.5354,1.536,1.5403,1.5314,-0.05%
16-Feb-15,1.5362,1.5397,1.5445,1.5335,-0.24%
13-Feb-15,1.5399,1.5382,1.5425,1.5369,0.09%
12-Feb-15,1.5385,1.5232,1.5416,1.5207,0.96%
11-Feb-15,1.5238,1.5249,1.5301,1.5216,-0.10%
10-Feb-15,1.5254,1.5213,1.5277,1.5195,0.26%
9-Feb-15,1.5215,1.5244,1.5272,1.5198,-0.20%
6-Feb-15,1.5246,1.5328,1.5354,1.5207,-0.53%
5-Feb-15,1.5328,1.5177,1.5347,1.5161,0.96%
4-Feb-15,1.5183,1.5166,1.5252,1.5135,0.11%
3-Feb-15,1.5167,1.5038,1.5196,1.4986,0.84%
2-Feb-15,1.504,1.5084,1.5101,1.5003,-0.19%
30-Jan-15,1.5069,1.5065,1.5097,1.4988,0.01%
29-Jan-15,1.5067,1.5133,1.5164,1.5015,-0.45%
28-Jan-15,1.5135,1.5196,1.522,1.5126,-0.41%
27-Jan-15,1.5197,1.5076,1.5223,1.5058,0.78%
26-Jan-15,1.508,1.4985,1.5104,1.4973,0.60%
